frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-2.564,9.76025,-2.517,9.724,3,confederate
0,1,-1.025,9.589,-1.29,9.589,9,confederate
1,0,-2.5940000000000003,9.97375,-2.573,9.9375,6,confederate
1,1,-1.038,9.078,-1.246,9.262,9,confederate
2,0,-2.5845,9.9385,-2.554,9.867,6,confederate
2,1,-1.006,9.2005,-1.237,9.2005,9,confederate
3,0,-2.5940000000000003,9.97375,-2.573,9.9375,6,confederate
3,1,-1.012,9.3895,-1.272,9.456,9,confederate
4,0,-2.5845,9.9385,-2.554,9.865,6,confederate
4,1,-1.0,9.141,-1.237,9.2005,9,confederate
5,0,-2.6225,10.01,-2.591,10.01,6,confederate
5,1,-0.994,9.262,-1.263,9.3895,9,confederate
6,0,-2.6325000000000003,10.1225,-2.611,10.085,6,confederate
6,1,-1.031,9.726,-1.318,9.7985,6,confederate
7,0,-2.6225,9.9375,-2.591,10.01,6,confederate
7,1,-1.044,9.3265,-1.272,9.456,6,confederate
8,0,-2.6135,9.90125,-2.573,9.9375,6,confederate
8,1,-1.038,9.5205,-1.289,9.587,6,confederate
9,0,-2.6135,9.7985,-2.573,9.9375,6,confederate
9,1,-1.108,10.0125,-1.356,10.085,6,confederate
10,0,-2.6135,9.76225,-2.573,9.9375,3,confederate
10,1,-1.018,9.325,-1.272,9.454,6,confederate
11,0,-2.5855,9.76025,-2.536,9.7945,6,confederate
11,1,-1.012,9.6555,-1.318,9.7985,6,confederate
12,0,-2.6225,9.83275,-2.591,10.01,6,confederate
12,1,-1.0,9.724,-1.327,9.867,9,confederate
13,0,-2.5845,9.865,-2.554,9.865,3,confederate
13,1,-1.025,9.865,-1.432,10.6465,9,confederate
14,0,-2.5945,9.76025,-2.554,9.865,3,confederate
14,1,-1.031,9.726,-1.357,10.0895,9,confederate
15,0,-2.5845,9.7945,-2.554,9.865,3,confederate
15,1,-1.025,9.5205,-1.367,10.162,9,confederate
16,0,-2.576,9.75925,-2.517,9.724,3,confederate
16,1,-1.044,9.6555,-1.299,9.6555,9,confederate
17,0,-2.566,9.724,-2.517,9.724,3,confederate
17,1,-1.025,9.726,-1.337,9.942,9,confederate
18,0,-2.548,9.68975,-2.5,9.6555,3,confederate
18,1,-1.064,9.7945,-1.388,10.323,9,confederate
19,0,-2.552,9.75925,-2.517,9.724,3,confederate
19,1,-1.045,9.726,-1.367,10.162,9,confederate
20,0,-2.564,9.6565,-2.517,9.724,3,confederate
20,1,-1.085,9.589,-1.29,9.589,9,confederate
21,0,-2.547,9.725,-2.517,9.724,3,confederate
21,1,-1.038,9.867,-1.377,10.241,9,confederate
22,0,-2.5655,9.82975,-2.554,9.865,3,confederate
22,1,-1.092,9.5205,-1.28,9.5205,12,confederate
23,0,-2.587,9.725,-2.559,9.7945,3,confederate
23,1,-1.071,9.726,-1.308,9.726,12,confederate
24,0,-2.5495,9.588,-2.522,9.6555,3,confederate
24,1,-1.038,9.6595,-1.299,9.6595,12,confederate
25,0,-2.5985,9.725,-2.559,9.7945,6,confederate
25,1,-1.025,9.6555,-1.4,10.4075,12,confederate
26,0,-2.596,9.76025,-2.577,9.865,6,confederate
26,1,-1.071,9.8735,-1.328,9.8735,12,confederate
27,0,-2.615,9.83275,-2.615,10.01,6,confederate
27,1,-1.006,9.5245,-1.281,9.5245,15,confederate
28,0,-2.606,9.90125,-2.577,9.865,3,confederate
28,1,-0.994,9.5245,-1.281,9.5245,12,confederate
29,0,-2.6265,9.867,-2.615,10.01,3,confederate
29,1,-1.0,9.325,-1.29,9.589,15,confederate
30,0,-2.6265,9.867,-2.615,10.01,3,confederate
30,1,-1.1375,9.359,-1.272,9.456,9,confederate
31,0,-2.6445,10.01,-2.615,10.01,3,confederate
31,1,-1.1695,9.6565,-1.308,9.726,9,confederate
32,0,-2.6735,10.2015,-2.615,10.01,3,confederate
32,1,-1.2025,9.8745,-1.367,10.162,9,confederate
33,0,-2.6155,9.7945,-2.577,9.865,3,confederate
33,1,-1.168,9.57825,-1.348,10.019,9,confederate
34,0,-2.6805,10.1235,-2.65,10.237,3,confederate
34,1,-1.1805,9.588,-1.29,9.589,6,confederate
35,0,-2.6225,9.90225,-2.591,10.01,3,confederate
35,1,-1.154,9.3895,-1.272,9.456,6,confederate
36,0,-2.604,9.7945,-2.554,9.865,3,confederate
36,1,-1.209,9.73325,-1.347,10.0125,6,confederate
37,0,-2.6325000000000003,9.90225,-2.591,10.01,3,confederate
37,1,-1.174,9.48925,-1.29,9.589,6,confederate
38,0,-2.604,9.975,-2.554,9.865,3,confederate
38,1,-1.204,9.5705,-1.337,9.942,6,confederate
39,0,-2.6725,10.1985,-2.63,10.16,3,confederate
39,1,-1.189,9.727,-1.327,9.867,6,confederate
40,0,-2.6425,9.975,-2.611,10.085,3,confederate
40,1,-1.1,9.587,-1.388,10.316,9,confederate
41,0,-2.623,10.1235,-2.591,10.01,3,confederate
41,1,-1.211,9.73125,-1.337,9.942,3,confederate
42,0,-2.614,9.97375,-2.573,9.9375,3,confederate
42,1,-1.078,9.5205,-1.357,10.0895,6,confederate
43,0,-2.633,10.161,-2.611,10.085,3,confederate
43,1,-1.032,9.5205,-1.281,9.5245,9,confederate
44,0,-2.6225,10.0475,-2.591,10.01,3,confederate
44,1,-1.1909999999999998,9.6635,-1.347,10.0125,6,confederate
45,0,-2.6135,10.04875,-2.573,9.9375,3,confederate
