frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-0.6395,8.61075,-0.874,9.724,6,confederate
0,2,-2.562,10.76275,-2.518,10.805,12,confederate
1,0,-0.6535,8.83575,-0.9,10.01,6,confederate
1,1,-2.531,10.805,-2.518,10.805,9,confederate
2,0,-0.6815,8.866,-0.874,9.724,6,confederate
2,1,-2.5515,10.892,-2.539,10.892,15,confederate
3,0,-0.7065,9.36125,-0.913,10.16,6,confederate
3,1,-2.593,10.937,-2.58,11.069,15,confederate
4,0,-0.698,9.083,-0.887,9.865,6,confederate
4,1,-2.572,10.9355,-2.58,11.069,15,confederate
5,0,-0.706,9.18125,-0.9,10.01,6,confederate
5,1,-2.6355,11.159,-2.644,11.345,15,confederate
6,0,-0.7,9.207,-0.9,10.01,6,confederate
6,1,-2.593,10.9805,-2.58,11.069,15,confederate
7,0,-0.6935,9.083,-0.887,9.865,6,confederate
7,1,-2.5515,10.892,-2.539,10.892,9,confederate
8,0,-0.7,9.28625,-0.9,10.01,6,confederate
8,1,-2.5515,10.526,-2.539,10.892,9,confederate
9,0,-0.6995,9.3525,-0.887,9.865,6,confederate
9,1,-2.5115,10.47875,-2.499,10.7205,9,confederate
10,0,-0.69,9.2255,-0.874,9.724,6,confederate
10,1,-2.4725,10.5145,-2.46,10.554,9,confederate
11,0,-0.687,9.2255,-0.874,9.724,6,confederate
11,1,-2.567,10.40875,-2.518,10.805,9,confederate
12,0,-0.7,9.3685,-0.9,10.01,6,confederate
12,1,-2.596,10.51825,-2.499,10.7205,9,confederate
13,0,-0.6935,9.296,-0.887,9.865,6,confederate
13,1,-2.532,10.5555,-2.479,10.636,9,confederate
14,0,-0.7030000000000001,9.425,-0.9,10.01,6,confederate
14,1,-2.6145,10.6155,-2.58,11.069,9,confederate
15,0,-0.6970000000000001,9.3685,-0.9,10.01,6,confederate
15,1,-2.588,10.50325,-2.58,11.069,9,confederate
16,0,-0.7065,9.4435,-0.913,10.16,9,confederate
16,1,-2.5415,10.366499999999998,-2.559,10.979,9,confederate
17,0,-0.7,9.34075,-0.9,10.01,9,confederate
17,1,-2.616,10.67075,-2.596,11.252,9,confederate
18,0,-0.6995,9.411,-0.887,9.865,9,confederate
18,1,-2.606,10.63225,-2.596,11.252,9,confederate
19,0,-0.6839999999999999,9.26825,-0.887,9.865,6,confederate
19,1,-2.5775,10.8115,-2.554,11.069,9,confederate
19,2,4.6295,18.155,4.476,17.236,9,participant
20,0,-0.639,8.9985,-0.9,10.01,6,confederate
20,1,-2.5855,10.54975,-2.575,11.162,9,confederate
20,2,4.6015,17.79825,4.652,17.913,6,participant
21,0,-0.502,8.8985,-0.9,10.01,9,confederate
21,1,-2.5885,10.6925,-2.554,11.069,9,confederate
21,2,4.42,17.236,4.42,17.018,12,participant
22,0,-0.496,8.7835,-0.774,9.0825,9,confederate
22,1,-2.5955000000000004,10.58725,-2.575,11.162,9,confederate
22,2,4.476,17.236,4.476,17.236,24,participant
23,0,-0.487,8.727,-0.774,9.0825,9,confederate
23,1,-2.536,10.417,-2.513,10.892,9,confederate
23,2,4.476,17.236,4.476,17.236,30,participant
24,0,-0.493,8.7835,-0.774,9.0825,9,confederate
24,1,-2.5335,10.3725,-2.494,10.8075,9,confederate
24,2,4.533,17.454,4.533,17.454,30,participant
25,0,-0.499,8.509,-0.789,9.265,6,confederate
25,1,-2.5005,10.40275,-2.502,11.069,9,confederate
26,0,-0.512,8.84,-0.8,9.393,6,confederate
26,1,-2.5075,10.3795,-2.502,11.069,9,confederate
27,0,-0.454,8.4565,-0.854,10.019,9,confederate
27,1,-2.473,10.16,-2.496,11.159,12,confederate
28,0,-0.465,8.618,-0.848,9.9505,6,confederate
28,1,-2.45,10.316,-2.45,11.069,12,confederate
29,0,-0.465,8.84,-0.801,9.4,6,confederate
29,1,-2.448,10.314,-2.471,11.162,12,confederate
30,0,-0.451,8.84,-0.773,9.325,6,confederate
30,1,-2.491,10.237,-2.491,11.252,12,confederate
31,0,-0.465,8.7835,-0.806,9.726,9,confederate
31,1,-2.373,10.314,-2.373,10.7205,12,confederate
31,2,4.38,17.018,4.38,17.018,12,participant
32,0,-0.46,8.616,-0.8,9.6555,12,confederate
32,1,-2.404,10.636,-2.385,10.892,12,confederate
32,2,4.222,16.4045,4.441,17.2575,18,participant
33,0,-0.499,8.4565,-0.789,9.5205,12,confederate
33,1,-2.367,10.393,-2.367,10.8075,9,confederate
33,2,4.482,17.236,4.495,17.4655,9,participant
34,0,-0.512,8.6715,-0.8,9.6595,12,confederate
34,1,-2.336,10.472,-2.391,11.159,9,confederate
34,2,4.423,17.033749999999998,4.351,16.602,15,participant
35,0,-0.502,8.616,-0.789,9.5245,12,confederate
35,1,-2.322,10.314,-2.353,10.979,9,confederate
35,2,4.618,17.47175,4.539,17.018,21,participant
36,0,-0.49,8.5625,-0.773,9.3265,12,confederate
36,1,-2.306,10.475,-2.315,10.805,9,confederate
37,0,-0.484,8.404,-0.795,9.595,12,confederate
37,1,-2.33,10.393,-2.368,11.171,9,confederate
38,0,-0.478,8.509,-0.757,9.141,12,confederate
38,1,-2.366,10.393,-2.368,11.171,9,confederate
39,0,-0.505,8.616,-0.8,9.6595,15,confederate
39,1,-2.311,10.237,-2.329,10.9905,9,confederate
40,0,-0.525,8.84,-0.789,9.5245,15,confederate
40,1,-2.293,10.237,-2.31,10.8975,9,confederate
41,0,-0.532,9.0165,-0.795,9.595,15,confederate
41,1,-2.322,10.472,-2.31,10.8975,9,confederate
42,0,-0.525,9.076,-0.789,9.5245,15,confederate
42,1,-2.31,10.085,-2.31,10.8975,9,confederate
43,0,-0.487,8.727,-0.738,9.17,15,confederate
43,1,-2.293,10.085,-2.31,10.8975,9,confederate
44,0,-0.505,8.84,-0.748,9.296,15,confederate
44,1,-2.329,10.554,-2.347,11.075,9,confederate
45,0,-0.496,8.616,-0.784,9.456,15,confederate
45,1,-2.3760000000000003,10.6795,-2.386,11.258,6,confederate
46,0,-0.493,8.404,-0.784,9.456,15,confederate
46,1,-2.31,10.5145,-2.31,10.8975,6,confederate
47,0,-0.481,8.201,-0.806,9.726,12,confederate
47,1,-2.387,10.63975,-2.407,11.3575,6,confederate
48,0,-0.499,8.727,-0.789,9.5205,12,confederate
48,1,-2.357,10.55675,-2.366,11.162,6,confederate
49,0,-0.46,8.616,-0.806,9.724,12,confederate
49,1,-2.328,10.595,-2.328,10.982,6,confederate
50,0,-0.465,8.727,-0.806,9.724,12,confederate
50,1,-2.338,10.595,-2.347,11.075,6,confederate
50,3,8.573,19.4645,9.177,20.9495,24,participant
51,0,-0.448,8.84,-0.783,9.454,9,confederate
51,1,-2.3685,10.477250000000002,-2.407,11.3575,6,confederate
51,3,8.976,19.449,11.302,26.2195,24,participant
52,0,-0.465,8.7835,-0.818,9.595,12,confederate
52,1,-2.386,10.64125,-2.405,11.348,6,confederate
52,2,4.028499999999999,15.65425,3.981,15.47,9,participant
52,3,9.52,20.627,9.727,22.69,18,participant
53,0,-0.477,9.0165,-0.841,9.8735,12,confederate
53,1,-2.3775,10.63725,-2.407,11.3575,6,confederate
53,2,3.8875,15.04825,3.845,14.805,9,participant
53,3,7.679,17.454,7.679,17.913,9,participant
54,0,-0.463,9.0165,-0.812,9.5245,12,confederate
54,1,-2.3965,10.63975,-2.426,11.4475,6,confederate
54,2,3.658,14.414,3.569,13.6195,0,participant
54,3,8.275,18.923,8.068,18.923,9,participant
55,0,-0.6415,9.276,-0.818,9.595,9,confederate
55,1,-2.3965,10.60025,-2.426,11.4475,6,confederate
55,2,3.847,15.2275,3.722,14.332,0,participant
55,3,7.865,18.181,7.709,18.181,9,participant
56,0,-0.655,9.20475,-0.795,9.3315,9,confederate
56,1,-2.299,10.20175,-2.315,10.805,6,confederate
56,2,3.86,15.13825,3.692,14.345,0,participant
56,3,9.085,20.627,8.569,20.324,9,participant
57,0,-0.6555,9.3655,-0.812,9.532,9,confederate
57,1,-2.3375000000000004,10.513,-2.353,10.979,6,confederate
57,2,3.987,15.8515,3.651,14.1875,0,participant
57,3,9.524,22.715,10.149,24.3415,9,participant
58,0,-0.716,9.82025,-0.927,10.314,9,confederate
58,1,-2.327,10.4735,-2.315,10.805,6,confederate
58,2,3.659,14.34775,3.581,13.915,0,participant
58,3,10.042,22.324,10.624,25.7695,6,participant
59,0,-0.744,9.9175,-0.956,10.636,9,confederate
59,1,-2.346,10.554,-2.353,10.979,6,confederate
59,2,3.785,14.97725,3.768,14.6405,0,participant
59,3,11.922,27.272,11.922,29.0845,6,participant
60,0,-0.7330000000000001,9.9505,-0.927,10.314,9,confederate
60,1,-2.353,10.59625,-2.353,10.979,6,confederate
60,2,3.808,14.7295,3.684,14.1875,0,participant
60,3,8.587,20.9495,8.959,21.981,9,participant
61,0,-0.7125,9.6675,-0.9,10.01,9,confederate
61,1,-2.315,10.51575,-2.315,10.805,6,confederate
61,2,3.7655,14.565,3.648,14.0485,0,participant
61,3,7.614,18.681,7.614,18.681,6,participant
62,0,-0.7435,10.129,-0.934,10.393,9,confederate
62,1,-2.354,10.472,-2.391,11.159,9,confederate
62,2,3.708,14.41075,3.609,13.8975,0,participant
62,3,8.456,20.9895,8.456,20.9895,6,participant
63,0,-0.7145,9.9035,-0.894,9.942,9,confederate
63,1,-2.315,10.43775,-2.315,10.805,6,confederate
63,2,3.7815,14.6405,3.722,14.332,0,participant
63,3,8.961,22.372,8.961,22.372,6,participant
64,0,-0.7365,9.94625,-0.92,10.237,9,confederate
64,1,-2.336,10.237,-2.353,10.979,9,confederate
64,2,3.5945,13.90625,3.501,13.4805,0,participant
64,3,8.439,20.9495,8.439,21.0695,6,participant
65,0,-0.7405,10.0905,-0.928,10.316,9,confederate
65,1,-2.373,10.554,-2.391,11.159,9,confederate
65,2,3.648,14.0485,3.537,13.6195,0,participant
65,3,7.928,18.908,8.155,20.3605,6,participant
66,0,-0.7265,10.08625,-0.9,10.0125,9,confederate
66,1,-2.3635,10.554,-2.391,11.159,6,confederate
66,2,3.5835,13.82525,3.464,13.2185,0,participant
66,3,8.911,21.615,9.413,23.5005,6,participant
67,0,-0.7335,9.9835,-0.925,10.0295,9,confederate
67,1,-2.382,10.63725,-2.391,11.159,6,confederate
67,2,3.5825,13.8485,3.464,13.2185,6,participant
67,3,8.649,20.627,9.103,23.1345,6,participant
68,0,-0.7635000000000001,10.0075,-0.968,10.4945,9,confederate
68,1,-2.4210000000000003,10.723,-2.431,11.345,6,confederate
68,2,3.5495,13.55,3.56,13.347,0,participant
68,3,8.262,20.627,9.256,23.9505,6,participant
69,0,-0.724,9.32975,-0.906,9.8195,9,confederate
69,1,-2.3635,10.554,-2.391,11.159,6,confederate
69,2,3.5135,13.29025,3.466,13.2285,6,participant
69,3,9.569,23.8915,11.314,29.821,3,participant
70,0,-0.7250000000000001,9.33925,-0.994,10.512,9,confederate
70,1,-2.385,10.636,-2.391,11.159,6,confederate
70,2,3.483,13.5525,3.431,13.095,6,participant
70,3,9.19,23.081,9.992,26.337,3,participant
71,0,-0.7290000000000001,9.26275,-0.971,10.2645,9,confederate
71,1,-2.402,10.678249999999998,-2.431,11.345,6,confederate
71,2,3.3895,13.293,3.37,13.095,12,participant
71,3,8.404,21.615,9.596,25.7695,3,participant
72,0,-0.7195,9.285,-0.957,10.1115,9,confederate
72,1,-2.3625,10.55675,-2.353,10.979,6,confederate
72,2,3.454,13.4215,3.436,13.352,9,participant
72,3,8.662,22.69,10.155,27.272,6,participant
73,0,-0.708,8.9545,-1.167,11.48,9,confederate
73,1,-2.3355,10.4325,-2.353,10.979,6,confederate
73,2,3.5055,13.764,3.469,13.4805,6,participant
73,3,8.219999999999999,22.21225,9.164,25.246,3,participant
74,0,-0.7090000000000001,8.93425,-1.148,11.289,9,confederate
74,1,-2.3635,10.435,-2.391,11.159,6,confederate
74,2,3.462,13.5525,3.433,13.2185,0,participant
74,3,8.85,23.472,9.959,27.7955,6,participant
75,0,-0.7010000000000001,8.84775,-1.167,11.48,9,confederate
75,1,-2.3725,10.5555,-2.391,11.159,6,confederate
75,2,3.412,13.35475,3.402,13.2185,0,participant
75,3,11.667,30.941,13.27,37.038,6,participant
76,0,-0.8195000000000001,9.54925,-1.258,12.094,6,confederate
76,1,-2.382,10.51825,-2.391,11.159,6,confederate
76,2,3.5005,13.62225,3.469,13.4805,6,participant
