frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-0.564,9.141,-0.94,11.345,9,confederate
0,1,-2.2665,9.833,-2.494,11.6365,9,confederate
1,0,-0.549,8.8985,-0.94,11.345,9,confederate
1,1,-2.251,9.834,-2.537,11.839,12,confederate
1,2,4.751,21.615,6.241,27.228,6,participant
2,0,-0.539,8.727,-0.973,11.736,12,confederate
2,1,-2.2395,9.7965,-2.559,11.942,6,confederate
2,2,5.714,25.4535,5.829,25.696,12,participant
3,0,-0.553,8.963,-0.99,11.942,12,confederate
3,1,-2.189,9.62225,-2.372,11.069,3,confederate
3,2,5.221500000000001,23.07675,4.458,19.449,30,participant
4,0,-0.594,9.272,-0.99,11.942,12,confederate
4,1,-2.2585,9.725,-2.559,11.942,3,confederate
5,0,-0.563,8.7925,-0.973,11.736,12,confederate
5,1,-2.2705,9.76225,-2.559,11.942,3,confederate
6,0,-0.615,9.595,-1.007,12.155,9,confederate
6,1,-2.283,9.724,-2.605,12.155,6,confederate
7,0,-0.547,8.854,-0.99,11.942,12,confederate
7,1,-2.282,9.93975,-2.652,12.376,3,confederate
8,0,-0.501,8.114,-0.973,11.736,12,confederate
8,1,-2.215,9.6555,-2.559,11.942,6,confederate
9,0,-0.572,9.262,-0.973,11.736,12,confederate
9,1,-2.222,9.587,-2.369,10.8155,6,confederate
10,0,-0.557,9.0165,-0.91,10.979,12,confederate
10,1,-2.208,9.5205,-2.386,10.8975,6,confederate
11,0,-0.568,9.199,-0.932,11.252,12,confederate
11,1,-2.2295,9.725,-2.351,10.7365,3,confederate
12,0,-0.568,9.199,-0.94,11.345,9,confederate
12,1,-2.2575,9.6605,-2.267,10.241,3,confederate
13,0,-0.576,9.325,-0.948,11.441,9,confederate
13,1,-2.276,9.867,-2.285,10.323,3,confederate
14,0,-0.568,9.199,-0.956,11.537,12,confederate
14,1,-2.309,9.83075,-2.304,10.4075,3,confederate
14,2,4.5425,21.68075,4.673,22.715,3,participant
15,0,-0.586,9.1375,-0.901,11.186,6,confederate
15,1,-2.261,9.75925,-2.239,10.01,3,confederate
15,2,4.368,21.13075,4.447,21.615,0,participant
16,0,-0.624,9.732,-0.931,11.567,6,confederate
16,1,-2.32,9.87025,-2.308,10.316,3,confederate
16,2,4.376,21.272,4.376,21.272,0,participant
17,0,-0.594,9.272,-0.908,11.2705,9,confederate
17,1,-2.2695,9.493,-2.273,10.162,3,confederate
17,2,4.301,20.3325,4.31,20.9495,0,participant
17,3,5.03,17.913,5.575,20.021,24,participant
18,0,-0.59,9.2055,-0.908,11.2705,9,confederate
18,1,-2.312,9.729,-2.308,10.316,3,confederate
18,2,4.2745,20.95925,4.376,21.272,0,participant
18,3,5.03,17.913,5.03,17.913,27,participant
19,0,-0.571,8.9075,-0.908,11.2705,6,confederate
19,1,-2.3205,9.632,-2.325,10.393,3,confederate
19,2,4.301,20.78825,4.31,20.9495,0,participant
20,0,-0.549,8.8985,-0.886,11.0045,6,confederate
20,1,-2.329,9.6675,-2.325,10.393,3,confederate
20,2,4.244,20.627,4.244,20.627,0,participant
21,0,-0.568,9.199,-0.858,10.6595,6,confederate
21,1,-2.3295000000000003,9.807,-2.342,10.472,3,confederate
21,2,4.301,20.63675,4.31,20.9495,0,participant
22,0,-0.542,8.7835,-0.872,10.8295,9,confederate
22,1,-2.3465,9.80275,-2.342,10.472,3,confederate
22,2,4.4190000000000005,20.798,4.447,21.615,0,participant
23,0,-0.542,8.7835,-0.894,11.104,9,confederate
23,1,-2.341,9.7985,-2.374,10.7255,3,confederate
23,2,4.517,21.141,4.517,21.958,0,participant
24,0,-0.564,9.1375,-0.893,11.0865,6,confederate
24,1,-2.3465,9.9045,-2.342,10.472,3,confederate
24,2,4.434,20.998,4.517,21.958,0,participant
25,0,-0.546,8.842,-0.886,11.0045,6,confederate
25,1,-2.3255,9.642,-2.342,10.472,3,confederate
25,2,4.5935,21.181,4.668,22.69,0,participant
26,0,-0.564,9.1375,-0.901,11.186,6,confederate
26,1,-2.3405,9.81325,-2.342,10.472,3,confederate
26,2,4.5835,21.152500000000003,4.593,22.324,0,participant
27,0,-0.564,9.1375,-0.923,11.4605,9,confederate
27,1,-2.3465,9.80275,-2.342,10.472,3,confederate
27,2,4.3595,20.10775,4.43,21.2925,0,participant
28,0,-0.56,9.076,-0.939,11.657,9,confederate
28,1,-2.3115,9.76225,-2.307,10.314,3,confederate
28,2,4.324,19.92875,4.359,20.9495,0,participant
29,0,-0.572,9.265,-0.916,11.3735,9,confederate
29,1,-2.3555,9.81325,-2.325,10.393,3,confederate
29,2,4.3645,20.39675,4.498,21.615,0,participant
30,0,-0.542,8.7835,-0.827,10.2645,9,confederate
30,1,-2.356,9.9045,-2.361,10.554,3,confederate
30,2,4.497999999999999,20.75125,4.721,22.69,0,participant
31,0,-0.568,9.199,-0.908,11.2705,9,confederate
31,1,-2.3440000000000003,9.732,-2.355,10.6385,3,confederate
31,2,4.605,21.3555,4.721,22.69,0,participant
32,0,-0.572,9.262,-1.015,12.606,9,confederate
32,1,-2.338,9.80275,-2.325,10.393,3,confederate
32,2,4.543,20.9895,4.569,21.958,0,participant
32,3,4.739,17.018,4.739,17.018,27,participant
33,0,-0.584,9.454,-0.916,11.3735,9,confederate
