frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-1.4795,8.841000000000001,-1.51,8.8985,3,confederate
0,1,-2.655,9.1375,-2.597,9.199,12,confederate
1,0,-1.5565,9.23375,-1.627,9.456,6,confederate
1,1,-2.806,9.3265,-2.806,9.9375,12,confederate
2,0,-1.4615,8.727,-1.501,8.727,6,confederate
2,1,-2.635,8.84,-2.529,8.958,12,confederate
3,0,-1.5195,9.0165,-1.561,9.076,9,confederate
3,1,-2.602,8.7835,-2.418,8.5625,12,confederate
4,0,-1.4329999999999998,8.75525,-1.511,8.7835,9,confederate
4,1,-2.652,8.6715,-2.418,8.5625,12,confederate
5,0,-1.4585,8.8985,-1.521,8.84,9,confederate
5,1,-2.635,8.618,-2.433,8.618,12,confederate
6,0,-1.5195,9.0165,-1.541,8.957,9,confederate
6,1,-2.71,9.078,-2.597,9.199,12,confederate
7,0,-1.509,9.076,-1.561,9.076,9,confederate
7,1,-2.602,8.728,-2.529,8.957,12,confederate
8,0,-1.5335,9.23125,-1.615,9.3895,9,confederate
8,1,-2.785,8.842,-2.785,9.865,12,confederate
9,0,-1.447,8.841000000000001,-1.541,8.957,9,confederate
9,1,-2.636,9.1375,-2.58,9.1375,12,confederate
10,0,-1.448,8.8985,-1.541,8.957,9,confederate
10,1,-2.757,9.5205,-2.688,9.5205,12,confederate
11,0,-1.4985,8.812750000000001,-1.501,8.727,9,confederate
11,1,-2.766,9.1375,-2.766,9.7945,12,confederate
12,0,-1.4535,9.1385,-1.583,9.199,9,confederate
12,1,-2.686,9.0165,-2.688,9.5205,12,confederate
13,0,-1.528,9.325,-1.638,9.5205,9,confederate
13,1,-2.826,9.262,-2.826,10.01,12,confederate
14,0,-1.54,9.30275,-1.663,9.7985,9,confederate
14,1,-2.824,8.958,-2.848,10.085,12,confederate
15,0,-1.5435,9.42275,-1.699,10.0125,9,confederate
15,1,-2.726,8.842,-2.726,9.6555,12,confederate
16,0,-1.544,9.35725,-1.593,9.3895,9,confederate
16,1,-2.785,9.1375,-2.785,9.865,12,confederate
17,0,-1.523,9.295,-1.605,9.456,9,confederate
17,1,-2.683,8.958,-2.669,9.454,12,confederate
18,0,-1.4715,9.04725,-1.572,9.262,9,confederate
18,1,-2.534,8.8985,-2.497,8.842,12,confederate
19,0,-1.4445,9.1375,-1.561,9.199,9,confederate
19,1,-2.688,8.958,-2.688,9.5205,12,confederate
20,0,-1.502,9.23125,-1.616,9.5205,9,confederate
20,1,-2.7,9.0195,-2.726,9.6555,12,confederate
21,0,-1.512,9.23125,-1.572,9.262,9,confederate
21,1,-2.568,8.618,-2.433,8.618,12,confederate
22,0,-1.4925,9.04725,-1.478,8.957,9,confederate
22,1,-2.669,8.622,-2.669,9.454,12,confederate
23,0,-1.4775,9.0175,-1.478,8.957,9,confederate
23,1,-2.707,8.958,-2.707,9.587,12,confederate
24,0,-1.4625,9.0165,-1.478,8.957,9,confederate
24,1,-2.826,9.454,-2.669,9.454,12,confederate
25,0,-1.4425,8.9575,-1.488,9.0165,9,confederate
25,1,-2.635,8.957,-2.546,9.0165,12,confederate
26,0,-1.4285,8.957,-1.478,8.957,9,confederate
26,1,-2.645,8.7835,-2.633,9.325,12,confederate
27,0,-1.458,9.0165,-1.478,8.957,9,confederate
27,1,-2.633,8.8985,-2.597,9.199,12,confederate
28,0,-1.381,8.6715,-1.395,8.4565,9,confederate
28,1,-2.707,9.076,-2.707,9.587,12,confederate
29,0,-1.5065,9.2635,-1.56,9.456,9,confederate
29,1,-2.733,9.076,-2.707,9.587,12,confederate
30,0,-1.336,8.617,-1.422,8.618,9,confederate
30,1,-2.582,8.842,-2.512,8.8985,12,confederate
31,0,-1.4380000000000002,8.75525,-1.459,8.84,9,confederate
31,1,-2.58,8.9015,-2.529,8.957,12,confederate
32,0,-1.346,8.457,-1.387,8.405,9,confederate
32,1,-2.638,9.1375,-2.597,9.199,12,confederate
33,0,-1.4195,8.869250000000001,-1.478,8.957,6,confederate
33,1,-2.789,9.3265,-2.785,9.865,12,confederate
34,0,-1.38,8.727,-1.459,8.84,3,confederate
34,1,-2.806,9.262,-2.806,9.9375,12,confederate
35,0,-1.5175,9.2305,-1.518,9.199,3,confederate
35,1,-2.825,9.454,-2.806,9.9375,12,confederate
36,0,-1.4665,9.0165,-1.498,9.076,3,confederate
36,1,-2.726,9.5205,-2.633,9.325,12,confederate
37,0,-1.3635000000000002,8.84,-1.459,8.84,3,confederate
37,1,-2.7,9.1375,-2.58,9.1375,12,confederate
38,0,-1.503,9.1715,-1.539,9.3265,3,confederate
38,1,-2.718,9.262,-2.633,9.325,12,confederate
39,0,-1.4925000000000002,9.17625,-1.629,9.8735,3,confederate
39,1,-2.651,8.846,-2.615,9.262,12,confederate
40,0,-1.486,9.1375,-1.549,9.3895,3,confederate
40,1,-2.808,9.3265,-2.785,9.865,12,confederate
41,0,-1.481,9.10675,-1.508,9.1375,3,confederate
41,1,-2.628,8.728,-2.597,9.199,12,confederate
42,0,-1.4205,9.1375,-1.518,9.199,3,confederate
42,1,-2.769,9.3265,-2.746,9.724,12,confederate
43,0,-1.497,9.1375,-1.498,9.076,9,confederate
43,1,-2.669,8.7865,-2.669,9.454,12,confederate
44,0,-1.4055,8.8985,-1.459,8.84,9,confederate
44,1,-2.58,8.842,-2.563,9.076,12,confederate
45,0,-1.338,8.6715,-1.44,8.727,9,confederate
45,1,-2.597,9.0195,-2.563,9.076,12,confederate
46,0,-1.4765,9.199,-1.56,9.456,9,confederate
46,1,-2.707,9.262,-2.633,9.325,12,confederate
47,0,-1.457,8.957,-1.498,9.076,9,confederate
47,1,-2.746,9.0195,-2.746,9.724,12,confederate
48,0,-1.4665,8.957,-1.478,8.957,9,confederate
48,1,-2.692,9.262,-2.633,9.325,12,confederate
49,0,-1.497,9.13825,-1.518,9.2005,9,confederate
49,1,-2.754,9.325,-2.597,9.199,12,confederate
50,0,-1.513,9.2345,-1.55,9.393,9,confederate
50,1,-2.582,8.958,-2.529,8.958,12,confederate
51,0,-1.424,8.957,-1.478,8.957,9,confederate
51,1,-2.67,9.2005,-2.67,9.456,12,confederate
52,0,-1.472,8.98725,-1.468,8.8985,9,confederate
52,1,-2.683,9.2005,-2.633,9.325,12,confederate
53,0,-1.411,8.69975,-1.508,9.141,9,confederate
53,1,-2.707,9.2005,-2.669,9.454,12,confederate
54,0,-1.4580000000000002,8.8985,-1.459,8.84,9,confederate
54,1,-2.582,8.8985,-2.512,8.8985,12,confederate
55,0,-1.5275,9.39125,-1.56,9.456,9,confederate
55,1,-2.746,9.454,-2.669,9.454,12,confederate
56,0,-1.492,9.17075,-1.606,9.732,9,confederate
56,1,-2.71,9.325,-2.597,9.199,12,confederate
57,0,-1.4195,8.84,-1.478,8.957,9,confederate
57,1,-2.688,8.9015,-2.688,9.5205,12,confederate
58,0,-1.457,9.04625,-1.528,9.262,9,confederate
58,1,-2.697,8.958,-2.651,9.3895,12,confederate
59,0,-1.4025,8.64375,-1.404,8.509,6,confederate
59,1,-2.55,8.958,-2.497,8.842,12,confederate
60,0,-1.397,8.957,-1.478,8.957,9,confederate
60,1,-2.597,8.9015,-2.546,9.0165,12,confederate
61,0,-1.5025,9.169,-1.508,9.1375,9,confederate
61,1,-2.669,8.9015,-2.669,9.454,12,confederate
62,0,-1.4765,9.077,-1.508,9.1375,9,confederate
62,1,-2.707,9.141,-2.669,9.454,12,confederate
63,0,-1.512,9.2305,-1.518,9.199,9,confederate
63,1,-2.651,8.958,-2.651,9.3895,12,confederate
64,0,-1.4975,9.169,-1.528,9.262,9,confederate
64,1,-2.669,8.842,-2.669,9.454,12,confederate
65,0,-1.4395,9.10775,-1.539,9.3265,9,confederate
65,1,-2.733,9.3265,-2.669,9.454,12,confederate
66,0,-1.4665,9.077,-1.539,9.325,9,confederate
66,1,-2.648,9.078,-2.615,9.262,12,confederate
67,0,-1.5065,9.2305,-1.528,9.262,9,confederate
67,1,-2.68,9.0195,-2.633,9.325,12,confederate
68,0,-1.5114999999999998,9.29425,-1.571,9.5205,9,confederate
68,1,-2.746,9.078,-2.746,9.724,12,confederate
69,0,-1.435,9.0165,-1.498,9.076,9,confederate
69,1,-2.615,8.618,-2.418,8.5625,12,confederate
