frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-0.625,8.87275,-0.823,9.9375,3,confederate
0,1,-2.322,10.282,-2.365,11.159,3,confederate
1,0,-0.608,8.76625,-0.823,9.9375,6,confederate
1,1,-2.359,10.358,-2.405,11.345,3,confederate
2,0,-0.617,8.902000000000001,-0.823,9.9375,9,confederate
2,1,-2.332,10.239,-2.405,11.348,3,confederate
3,0,-0.643,9.0995,-0.812,9.7945,9,confederate
3,1,-2.3360000000000003,10.239,-2.385,11.252,3,confederate
4,0,-0.64,9.0475,-0.817,9.865,9,confederate
4,1,-2.376,10.4365,-2.446,11.5405,3,confederate
5,0,-0.6445000000000001,9.0925,-0.83,10.01,6,confederate
5,1,-2.405,10.7205,-2.453,11.4475,3,confederate
6,0,-0.6495,9.048,-0.794,9.587,6,confederate
6,1,-2.3520000000000003,10.553999999999998,-2.411,11.252,3,confederate
7,0,-0.6615,9.34075,-0.83,10.01,3,confederate
7,1,-2.4145,10.682,-2.537,11.839,3,confederate
8,0,-0.6435,9.03825,-0.806,9.724,3,confederate
8,1,-2.403,10.51725,-2.485,11.348,3,confederate
9,0,-0.646,9.1165,-0.806,9.724,3,confederate
9,1,-2.3815,10.36175,-2.506,11.441,3,confederate
10,0,-0.6385000000000001,9.048,-0.794,9.587,3,confederate
10,1,-2.4275,10.526,-2.62,11.839,3,confederate
11,0,-0.6385000000000001,9.0125,-0.806,9.724,3,confederate
11,1,-2.4255,10.4075,-2.581,11.5405,3,confederate
12,0,-0.649,9.296,-0.817,9.865,3,confederate
12,1,-2.365,10.098,-2.538,11.345,3,confederate
13,0,-0.6385000000000001,9.07325,-0.817,9.865,3,confederate
13,1,-2.349,10.0295,-2.502,11.069,3,confederate
14,0,-0.646,9.107,-0.842,10.16,3,confederate
14,1,-2.3555,10.0705,-2.454,10.636,3,confederate
15,0,-0.659,9.3035,-0.842,10.16,3,confederate
15,1,-2.402,10.1685,-2.455,10.6385,3,confederate
16,0,-0.67,9.367,-0.901,10.5695,3,confederate
16,1,-2.3745,10.098,-2.441,10.472,3,confederate
17,0,-0.6950000000000001,9.7565,-0.881,10.335,3,confederate
17,1,-2.406,10.13475,-2.441,10.475,3,confederate
18,0,-0.688,9.724,-0.855,10.0295,9,confederate
18,1,-2.4375,10.2575,-2.499,10.7205,3,confederate
19,0,-0.7284999999999999,10.06575,-0.887,10.4075,9,confederate
19,1,-2.418,10.2095,-2.46,10.554,3,confederate
20,0,-0.7395,10.286,-0.971,11.0865,9,confederate
20,1,-2.4205,10.0705,-2.46,10.554,3,confederate
21,0,-0.7304999999999999,9.99725,-1.003,11.159,9,confederate
21,1,-2.401,10.0905,-2.404,10.316,3,confederate
22,0,-0.7284999999999999,10.32225,-0.987,10.982,9,confederate
22,1,-2.4105,9.90875,-2.46,10.554,3,confederate
23,0,-0.7464999999999999,10.054,-0.987,10.982,9,confederate
23,1,-2.401,9.86825,-2.441,10.472,3,confederate
24,0,-0.7035,9.944,-0.957,10.6385,9,confederate
24,1,-2.3760000000000003,9.79975,-2.386,10.237,3,confederate
25,0,-0.717,10.01675,-0.979,10.892,9,confederate
25,1,-2.4385000000000003,10.0585,-2.479,10.636,3,confederate
26,0,-0.7395,9.94625,-0.979,10.892,9,confederate
26,1,-2.4205,9.99,-2.46,10.554,3,confederate
27,0,-0.7035,9.457,-0.972,10.8075,9,confederate
27,1,-2.38,9.963,-2.441,10.472,3,confederate
28,0,-0.73,9.62325,-0.837,9.8195,9,confederate
28,1,-2.4475,9.963,-2.56,10.982,3,confederate
29,0,-0.746,9.74175,-0.855,10.0295,9,confederate
29,1,-2.4145000000000003,9.81325,-2.46,10.554,3,confederate
30,0,-0.733,9.67725,-0.855,10.0295,9,confederate
30,1,-2.424,9.884,-2.479,10.636,3,confederate
31,0,-0.7404999999999999,9.87875,-0.881,10.335,9,confederate
31,1,-2.4095,10.045,-2.479,10.636,3,confederate
32,0,-0.748,9.98725,-0.867,10.18,9,confederate
32,1,-2.4445,10.0705,-2.518,10.805,3,confederate
33,0,-0.72,9.807,-0.881,10.335,9,confederate
33,1,-2.424,9.884,-2.479,10.636,3,confederate
34,0,-0.708,9.5585,-0.881,10.335,6,confederate
34,1,-2.4305000000000003,9.781,-2.46,10.554,3,confederate
35,0,-0.6905,9.4435,-0.867,10.18,6,confederate
35,1,-2.4585,10.0295,-2.539,10.892,3,confederate
36,0,-0.661,9.2125,-0.867,10.18,3,confederate
36,1,-2.4235,9.885000000000002,-2.46,10.554,3,confederate
