frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-1.254,9.199,-1.32,9.325,6,confederate
0,1,-2.932,9.7955,-2.785,9.865,3,confederate
1,0,-1.3005,9.39025,-1.32,9.3265,3,confederate
1,1,-2.776,9.2635,-2.448,8.6715,3,confederate
2,0,-1.2895,9.13825,-1.302,9.2005,3,confederate
2,1,-2.986,10.02,-2.936,10.314,3,confederate
3,0,-1.2955,9.262,-1.302,9.199,3,confederate
3,1,-3.015,9.865,-2.768,9.724,3,confederate
4,0,-1.323,9.55375,-1.379,9.587,3,confederate
4,1,-2.891,9.62225,-2.768,9.724,3,confederate
5,0,-1.23,8.84,-1.272,8.5625,3,confederate
5,1,-2.891,9.726,-2.809,9.865,3,confederate
6,0,-1.309,9.325,-1.385,9.325,3,confederate
6,1,-2.739,9.2305,-2.619,9.199,3,confederate
7,0,-1.3155,9.262,-1.367,9.199,3,confederate
7,1,-2.916,9.69275,-2.809,9.865,3,confederate
8,0,-1.3265,9.3895,-1.415,9.5205,3,confederate
8,1,-2.852,9.325,-2.517,8.84,3,confederate
9,0,-1.2325,8.92825,-1.256,8.727,3,confederate
9,1,-2.9530000000000003,9.68975,-2.692,9.454,3,confederate
10,0,-1.3665,9.55375,-1.379,9.587,3,confederate
10,1,-2.8325,9.262,-2.55,8.957,3,confederate
11,0,-1.2955,9.2305,-1.311,9.262,0,confederate
11,1,-2.816,9.325,-2.655,9.325,3,confederate
12,0,-1.3115,9.325,-1.32,9.325,0,confederate
12,1,-2.776,9.076,-2.517,8.84,3,confederate
13,0,-1.247,8.957,-1.268,8.957,3,confederate
13,1,-2.771,9.1375,-2.601,9.1375,3,confederate
14,0,-1.263,9.076,-1.311,9.262,3,confederate
14,1,-2.8015,9.329,-2.71,9.5205,3,confederate
15,0,-1.2355,8.958,-1.285,9.076,3,confederate
15,1,-2.858,9.589,-2.768,9.724,3,confederate
16,0,-1.242,9.076,-1.285,9.076,3,confederate
16,1,-2.932,9.62125,-2.749,9.6555,3,confederate
17,0,-1.2675,9.199,-1.302,9.199,3,confederate
17,1,-2.974,9.75925,-2.789,9.7945,3,confederate
18,0,-1.263,9.199,-1.302,9.199,3,confederate
18,1,-2.8855,9.454,-2.485,8.728,3,confederate
19,0,-1.272,9.078,-1.285,9.078,3,confederate
19,1,-2.891,9.48725,-2.692,9.454,3,confederate
20,0,-1.2425,8.899000000000001,-1.268,8.958,3,confederate
20,1,-3.017,9.9375,-2.85,10.01,3,confederate
21,0,-1.3115,9.42175,-1.348,9.5205,3,confederate
21,1,-2.9255,9.724,-2.651,9.3895,9,confederate
22,0,-1.2614999999999998,8.98675,-1.276,9.0165,3,confederate
22,1,-2.8325,9.587,-2.707,9.587,3,confederate
23,0,-1.336,9.55375,-1.367,9.6555,3,confederate
23,1,-3.0620000000000003,10.1235,-2.89,10.237,3,confederate
24,0,-1.264,9.2935,-1.32,9.325,3,confederate
24,1,-2.9755000000000003,10.019,-2.912,10.314,3,confederate
25,0,-1.278,9.10675,-1.293,9.1375,3,confederate
25,1,-2.934,9.6555,-2.746,9.724,3,confederate
26,0,-1.2785,9.10675,-1.285,9.076,3,confederate
