frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-3.3485,8.7895,-3.221,8.5625,6,confederate
0,1,-2.533,9.68975,-2.576,9.5205,3,confederate
1,0,-3.436,9.076,-3.415,9.076,6,confederate
1,1,-2.5380000000000003,9.62125,-2.594,9.587,3,confederate
2,0,-3.4025,8.98725,-3.415,9.076,6,confederate
2,1,-2.615,9.68975,-2.636,9.6555,3,confederate
3,0,-3.448,9.10675,-3.415,9.076,6,confederate
3,1,-2.635,9.865,-2.693,9.865,3,confederate
4,0,-3.3135,8.69925,-3.303,8.6715,6,confederate
4,1,-2.4985,9.59,-2.581,9.456,3,confederate
5,0,-3.552,9.325,-3.552,9.325,6,confederate
5,1,-2.5605,9.75925,-2.674,9.7945,3,confederate
6,0,-3.4015,8.92975,-3.457,9.076,6,confederate
6,1,-2.5695,9.82975,-2.674,9.7945,3,confederate
7,0,-3.4575,9.077,-3.457,9.076,6,confederate
7,1,-2.6835,10.01,-2.709,10.01,3,confederate
8,0,-3.347,8.7865,-3.412,8.957,6,confederate
8,1,-2.654,9.9375,-2.709,10.01,3,confederate
9,0,-3.2030000000000003,8.4085,-3.282,8.616,6,confederate
9,1,-2.67,9.9375,-2.67,9.865,3,confederate
10,0,-3.4025,8.93225,-3.481,9.1375,6,confederate
10,1,-2.636,10.01,-2.709,10.01,3,confederate
11,0,-3.367,8.84,-3.367,8.84,6,confederate
11,1,-2.6475,10.0125,-2.75,10.16,3,confederate
12,0,-3.414,8.963000000000001,-3.504,9.199,6,confederate
12,1,-2.75,10.16,-2.75,10.16,3,confederate
13,0,-3.264,8.568,-3.346,8.7835,6,confederate
13,1,-2.6165000000000003,9.865,-2.67,9.865,3,confederate
14,0,-3.349,8.7925,-3.457,9.076,6,confederate
14,1,-2.67,9.865,-2.67,9.865,3,confederate
15,0,-3.282,8.58925,-3.282,8.5625,6,confederate
15,1,-2.607,9.90125,-2.67,9.865,3,confederate
16,0,-3.3785,8.869250000000001,-3.39,8.8985,6,confederate
16,1,-2.5835,10.01,-2.709,10.01,3,confederate
17,0,-3.3575,8.7865,-3.433,8.957,6,confederate
17,1,-2.709,10.01,-2.709,10.01,3,confederate
18,0,-3.244,8.489,-3.345,8.727,6,confederate
18,1,-2.6855,10.01,-2.709,10.01,3,confederate
19,0,-3.404,8.907499999999999,-3.526,9.199,6,confederate
19,1,-2.709,10.01,-2.709,10.01,3,confederate
20,0,-3.5765,9.3275,-3.649,9.5205,6,confederate
20,1,-2.724,10.16,-2.75,10.16,3,confederate
21,0,-3.2535,8.514,-3.345,8.727,6,confederate
21,1,-2.607,10.01,-2.67,9.865,3,confederate
22,0,-3.4015,8.9015,-3.479,9.076,6,confederate
22,1,-2.6835,10.01,-2.709,10.01,3,confederate
23,0,-3.425,8.963000000000001,-3.526,9.199,6,confederate
23,1,-2.7055,10.01,-2.709,10.01,3,confederate
24,0,-3.412,8.958,-3.457,9.076,6,confederate
24,1,-2.5605,9.725,-2.651,9.7945,3,confederate
25,0,-3.38,8.873750000000001,-3.457,9.076,6,confederate
25,1,-2.5605,9.7945,-2.631,9.724,3,confederate
26,0,-3.368,8.842,-3.412,8.957,6,confederate
26,1,-2.661,10.1985,-2.901,10.7205,3,confederate
27,0,-3.324,8.727,-3.324,8.727,6,confederate
27,1,-2.664,9.9375,-2.67,9.865,3,confederate
28,0,-3.4345,9.0165,-3.457,9.076,6,confederate
28,1,-2.67,10.01,-2.709,10.01,3,confederate
29,0,-3.369,8.844000000000001,-3.435,9.0165,6,confederate
29,1,-2.6355,9.90125,-2.689,9.9375,3,confederate
30,0,-3.2925,8.64375,-3.303,8.6715,6,confederate
30,1,-2.6025,9.865,-2.623,9.865,3,confederate
31,0,-3.4015,8.92975,-3.457,9.076,6,confederate
31,1,-2.641,10.0475,-2.682,10.085,3,confederate
32,0,-3.401,8.92825,-3.324,8.727,6,confederate
32,1,-2.5175,9.724,-2.586,9.724,3,confederate
33,0,-3.335,8.75525,-3.346,8.7835,6,confederate
33,1,-2.623,9.865,-2.623,9.865,3,confederate
34,0,-3.335,8.75525,-3.412,8.957,6,confederate
34,1,-2.5475,9.7945,-2.586,9.724,3,confederate
35,0,-3.369,8.844000000000001,-3.435,9.0165,6,confederate
35,1,-2.575,9.865,-2.623,9.865,3,confederate
36,0,-3.393,8.731,-3.504,9.199,6,confederate
36,1,-2.572,9.865,-2.623,9.865,3,confederate
37,0,-3.3245,8.7275,-3.303,8.6715,6,confederate
37,1,-2.601,10.085,-2.682,10.085,3,confederate
38,0,-3.3795,8.844999999999999,-3.435,9.0165,6,confederate
38,1,-2.651,10.085,-2.702,10.162,3,confederate
39,0,-3.401,8.92825,-3.435,9.0165,6,confederate
39,1,-2.726,10.2015,-2.813,10.393,3,confederate
40,0,-3.324,8.727,-3.346,8.7835,6,confederate
40,1,-2.589,9.865,-2.67,9.865,3,confederate
41,0,-3.4925,9.16825,-3.412,8.958,6,confederate
41,1,-2.641,9.7945,-2.651,9.7945,3,confederate
42,0,-3.516,9.2305,-3.504,9.199,6,confederate
42,1,-2.592,9.865,-2.67,9.865,3,confederate
43,0,-3.3245,8.7275,-3.346,8.7835,6,confederate
43,1,-2.6015,9.90125,-2.75,10.16,3,confederate
44,0,-3.368,8.842500000000001,-3.412,8.958,6,confederate
44,1,-2.6465,9.865,-2.67,9.865,3,confederate
45,0,-3.3575,8.869250000000001,-3.348,8.8985,6,confederate
45,1,-2.693,9.97375,-2.693,9.865,3,confederate
46,0,-3.4025,8.98725,-3.415,9.076,6,confederate
46,1,-2.6,9.865,-2.693,9.865,3,confederate
47,0,-3.305,8.70125,-3.348,8.8985,6,confederate
47,1,-2.763,10.16,-2.753,10.085,3,confederate
48,0,-3.336,8.812750000000001,-3.348,8.8985,6,confederate
48,1,-2.553,9.68975,-2.636,9.6555,3,confederate
49,0,-3.53,9.325,-3.508,9.325,6,confederate
49,1,-2.716,9.865,-2.716,9.865,3,confederate
50,0,-3.347,8.841000000000001,-3.348,8.8985,6,confederate
50,1,-2.7245,10.01,-2.756,10.01,3,confederate
51,0,-3.4825,9.199,-3.461,9.199,6,confederate
51,1,-2.7045000000000003,10.01,-2.756,10.01,3,confederate
52,0,-3.2735000000000003,8.64825,-3.326,8.84,6,confederate
52,1,-2.7125000000000004,10.01,-2.756,10.01,3,confederate
53,0,-3.401,8.92775,-3.348,8.8985,6,confederate
53,1,-2.7125000000000004,10.01,-2.777,10.085,3,confederate
54,0,-3.3360000000000003,8.81175,-3.326,8.84,6,confederate
54,1,-2.626,9.865,-2.639,9.587,3,confederate
55,0,-3.469,9.10675,-3.457,9.076,6,confederate
55,1,-2.693,10.01,-2.716,9.865,3,confederate
56,0,-3.294,8.70125,-3.326,8.84,6,confederate
56,1,-2.5835,9.7945,-2.677,9.724,3,confederate
57,0,-3.424,8.98875,-3.367,8.84,6,confederate
57,1,-2.6735,9.865,-2.716,9.865,3,confederate
58,0,-3.335,8.75525,-3.346,8.7835,6,confederate
58,1,-2.693,9.865,-2.716,9.865,3,confederate
59,0,-3.357,8.812750000000001,-3.39,8.8985,6,confederate
59,1,-2.693,10.01,-2.756,10.01,3,confederate
60,0,-3.3785,8.869250000000001,-3.39,8.8985,6,confederate
60,1,-2.6385,9.90125,-2.716,9.865,3,confederate
61,0,-3.401,8.92825,-3.412,8.958,6,confederate
61,1,-2.7325,10.01,-2.756,10.01,3,confederate
62,0,-3.359,8.873750000000001,-3.415,9.076,6,confederate
62,1,-2.693,10.01,-2.756,10.01,3,confederate
63,0,-3.4125,8.9575,-3.435,9.0165,6,confederate
63,1,-2.7430000000000003,10.16,-2.777,10.085,3,confederate
64,0,-3.3685,8.8985,-3.37,8.957,6,confederate
64,1,-2.6735,9.90125,-2.716,9.865,3,confederate
65,0,-3.2725,8.64475,-3.262,8.6715,6,confederate
65,1,-2.6950000000000003,9.90125,-2.697,9.7945,3,confederate
66,0,-3.2735000000000003,8.64675,-3.305,8.7835,6,confederate
66,1,-2.577,9.69575,-2.603,9.454,3,confederate
67,0,-3.3805,8.81475,-3.415,9.076,6,confederate
67,1,-2.6235,9.7965,-2.684,9.587,3,confederate
68,0,-3.3695,8.731,-3.461,9.199,6,confederate
68,1,-2.758,10.16,-2.845,10.16,3,confederate
69,0,-3.3145,8.75525,-3.283,8.727,9,confederate
