frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-2.85,9.454,-2.729,9.587,9,confederate
0,1,-1.302,9.2305,-1.429,9.325,3,confederate
1,0,-2.834,9.1375,-2.729,9.587,9,confederate
1,1,-1.3595000000000002,9.49025,-1.48,9.6555,3,confederate
2,0,-2.985,9.7945,-2.85,10.01,12,confederate
2,1,-1.3525,9.55375,-1.546,10.085,6,confederate
3,0,-2.736,9.2005,-2.71,9.5205,12,confederate
3,1,-1.2935,9.19975,-1.429,9.325,9,confederate
4,0,-2.829,8.7865,-2.829,9.9375,12,confederate
4,1,-1.3485,9.199,-1.401,9.1375,9,confederate
5,0,-2.699,8.728,-2.699,9.325,6,confederate
5,1,-1.4380000000000002,9.76525,-1.459,9.5205,9,confederate
6,0,-2.958,9.724,-2.794,9.6555,6,confederate
6,1,-1.4289999999999998,9.69175,-1.523,9.9375,9,confederate
7,0,-2.94,9.589,-2.94,10.16,6,confederate
7,1,-1.2654999999999998,8.899000000000001,-1.391,9.076,9,confederate
8,0,-2.814,8.842,-2.814,9.724,6,confederate
8,1,-1.259,9.19975,-1.429,9.325,9,confederate
9,0,-2.61,8.5625,-2.478,8.5625,6,confederate
9,1,-1.2805,9.262,-1.407,9.325,9,confederate
10,0,-2.578,8.405,-2.432,8.405,6,confederate
10,1,-1.219,8.590250000000001,-1.317,8.727,9,confederate
11,0,-2.758,8.7865,-2.758,9.454,6,confederate
11,1,-1.3345,9.588,-1.522,10.085,9,confederate
12,0,-2.797,8.958,-2.797,9.587,9,confederate
12,1,-1.28,9.199,-1.388,9.199,9,confederate
13,0,-2.787,9.076,-2.613,8.957,12,confederate
13,1,-1.3090000000000002,9.325,-1.535,10.0125,9,confederate
14,0,-2.92,9.262,-2.92,10.01,12,confederate
14,1,-1.3035,9.199,-1.388,9.199,9,confederate
15,0,-2.778,9.078,-2.778,9.5205,12,confederate
15,1,-1.2985,9.077,-1.388,9.199,9,confederate
16,0,-2.781,9.1375,-2.666,9.1375,12,confederate
16,1,-1.298,9.325,-1.427,9.454,9,confederate
17,0,-2.847,9.454,-2.758,9.454,12,confederate
17,1,-1.3504999999999998,9.19975,-1.42,9.262,9,confederate
18,0,-2.818,9.262,-2.739,9.3895,12,confederate
18,1,-1.4075,9.55975,-1.429,9.325,9,confederate
19,0,-2.818,9.325,-2.72,9.325,12,confederate
19,1,-1.37,9.325,-1.429,9.325,9,confederate
20,0,-2.878,9.2005,-2.878,9.865,12,confederate
20,1,-1.3385,9.2935,-1.429,9.325,9,confederate
21,0,-2.837,9.2005,-2.837,9.724,12,confederate
21,1,-1.3115,9.076,-1.382,9.0165,9,confederate
22,0,-2.802,8.957,-2.546,8.728,12,confederate
22,1,-1.1965,8.617750000000001,-1.251,8.1595,9,confederate
23,0,-2.837,9.2005,-2.837,9.724,12,confederate
23,1,-1.3115,9.42175,-1.49,9.724,9,confederate
24,0,-2.797,9.265,-2.797,9.589,12,confederate
24,1,-1.4255,9.48925,-1.512,9.867,9,confederate
25,0,-2.797,9.078,-2.797,9.587,12,confederate
25,1,-1.3975,9.55675,-1.535,10.0125,9,confederate
26,0,-2.72,8.728,-2.72,9.325,6,confederate
26,1,-1.239,8.70375,-1.403,9.0165,9,confederate
27,0,-2.71,8.7865,-2.702,9.262,6,confederate
27,1,-1.2575,8.48325,-1.341,8.616,6,confederate
28,0,-2.758,8.842,-2.758,9.454,6,confederate
28,1,-1.333,9.017,-1.394,8.958,3,confederate
29,0,-2.845,9.3265,-2.778,9.5205,6,confederate
29,1,-1.394,9.35975,-1.482,9.5205,3,confederate
30,0,-2.702,8.842,-2.702,9.262,6,confederate
30,1,-1.3945,9.455,-1.482,9.5205,3,confederate
