frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-2.5940000000000003,3.694,-2.611,3.621,3,confederate
1,0,-2.5395000000000003,3.65,-2.604,3.6115,3,confederate
2,0,-2.563,3.66,-2.587,3.6115,3,confederate
3,0,-2.5490000000000004,3.689,-2.586,3.621,3,confederate
4,0,-2.5565,3.71975,-2.591,3.64,3,confederate
5,0,-2.5515,3.68475,-2.564,3.602,3,confederate
6,0,-2.5305,3.6745,-2.577,3.621,3,confederate
7,0,-2.526,3.67925,-2.56,3.621,3,confederate
8,0,-2.537,3.68425,-2.554,3.6115,3,confederate
9,0,-2.5225,3.655,-2.574,3.64,3,confederate
10,0,-2.5045,3.694,-1.294,1.83,3,confederate
11,0,-2.5105,3.655,-2.579,3.66,3,confederate
12,0,-2.523,3.6695,-2.565,3.64,3,confederate
13,0,-2.535,3.694,-2.586,3.6695,3,confederate
14,0,-2.528,3.689,-2.579,3.66,3,confederate
15,0,-2.5245,3.67925,-2.586,3.6695,3,confederate
16,0,-2.5485,3.6695,-2.565,3.64,3,confederate
17,0,-2.5415,3.6795,-2.579,3.66,3,confederate
18,0,-2.5285,3.699,-2.6,3.689,3,confederate
19,0,-2.5295,3.6695,-2.579,3.66,3,confederate
20,0,-2.5335,3.68,-2.565,3.64,3,confederate
21,0,-2.5185000000000004,3.65,-2.565,3.64,3,confederate
22,0,-2.5175,3.65975,-2.565,3.64,3,confederate
23,0,-2.563,3.6845,-2.581,3.65,3,confederate
24,0,-2.4995,3.70425,-1.295,1.82,3,confederate
25,0,-2.5445,3.65975,-2.559,3.583,3,confederate
26,0,-2.5075000000000003,3.65,-1.276,1.782,3,confederate
27,0,-2.552,3.66,-2.584,3.583,6,confederate
28,0,-2.543,3.64,-2.543,3.527,6,confederate
29,0,-2.515,3.655,-2.572,3.5545,3,confederate
30,0,-2.5755,3.6405,-2.599,3.5925,3,confederate
31,0,-2.556,3.6695,-2.641,3.65,3,confederate
32,0,-2.5985,3.6995,-2.641,3.65,3,confederate
33,0,-2.6055,3.655,-2.648,3.66,3,confederate
34,0,-2.5515,3.62575,-2.685,3.699,3,confederate
35,0,-2.648,3.66,-2.663,3.6695,3,confederate
36,0,-2.6525,3.66,-2.7,3.72,3,confederate
37,0,-2.6305,3.665,-2.715,3.7405,3,confederate
38,0,-2.688,3.7095,-2.737,3.7715,3,confederate
39,0,-2.67,3.6845,-2.832,3.901,3,confederate
40,0,-2.657,3.70025,-2.849,3.9245,3,confederate
41,0,-2.631,3.68525,-2.824,3.8905,3,confederate
42,0,-2.587,3.65975,-2.784,3.835,3,confederate
43,0,-2.6340000000000003,3.65,-2.722,3.7505,3,confederate
44,0,-2.6415,3.65,-2.692,3.7095,3,confederate
45,0,-2.669,3.66475,-2.732,3.74,3,confederate
46,0,-2.65,3.66,-2.695,3.689,3,confederate
47,0,-2.6315,3.63525,-2.689,3.6695,3,confederate
48,0,-2.6425,3.6305,-2.696,3.679,3,confederate
49,0,-2.655,3.6405,-2.735,3.72,3,confederate
50,0,-2.653,3.645,-2.728,3.699,3,confederate
51,0,-2.645,3.621,-2.664,3.6115,3,confederate
