frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,3.033,10.4075,3.021,10.085,0,participant
0,1,1.181,8.8985,1.148,10.4825,12,confederate
1,0,2.931,10.13325,2.932,9.865,0,participant
1,1,1.173,9.0165,1.113,10.1685,9,confederate
2,0,2.8015,9.97925,2.706,9.325,0,participant
2,1,1.196,8.957,1.157,10.5695,12,confederate
3,0,2.8975,10.3175,2.813,10.019,0,participant
3,1,1.1545,9.7115,1.106,10.098,9,confederate
3,2,0.077,8.957,0.077,8.957,24,confederate
4,0,3.0375,10.9085,2.916,10.472,0,participant
4,1,1.1275,9.35675,1.081,9.8735,9,confederate
4,2,0.077,9.0165,0.077,8.957,24,confederate
5,0,2.808,10.171,2.766,10.019,0,participant
5,1,1.129,9.4245,1.088,10.16,9,confederate
5,2,0.078,9.10675,0.056,8.957,24,confederate
6,0,2.81,10.51825,2.821,10.4825,0,participant
6,1,1.142,9.672,1.088,10.16,9,confederate
6,2,0.068,9.16825,0.056,9.076,21,confederate
7,0,2.8775000000000004,10.7365,2.902,11.075,0,participant
7,1,1.2005,10.0145,1.088,10.16,9,confederate
7,2,0.068,9.19975,0.058,9.3895,18,confederate
8,0,2.7625,10.51975,2.785,10.7255,3,participant
8,1,1.1295,9.49275,1.105,10.314,9,confederate
8,2,0.057,9.1375,0.014,9.1375,15,confederate
9,0,2.608,10.08925,2.581,9.9375,0,participant
9,1,1.1465,9.4935,1.027,9.587,9,confederate
9,2,0.076,8.84,0.077,8.957,18,confederate
10,0,2.678,10.12575,2.639,10.162,0,participant
10,1,1.139,9.52425,1.027,9.587,9,confederate
10,2,0.076,8.958,0.077,9.0165,12,confederate
11,0,2.5005,9.5595,2.439,9.393,0,participant
11,1,1.16,9.62125,1.027,9.587,9,confederate
11,2,0.076,9.076,0.077,9.0165,15,confederate
12,0,2.6135,10.01775,2.564,9.8735,0,participant
12,1,1.109,9.6595,1.042,9.724,12,confederate
12,2,0.0785,9.10675,0.079,9.199,6,confederate
13,0,2.4565,9.59,2.368,9.2005,0,participant
13,1,1.158,9.325,0.999,9.325,12,confederate
13,2,0.0765,9.0165,0.077,8.957,6,confederate
14,0,2.339,9.2635,2.278,9.0165,0,participant
14,1,1.154,9.3895,1.006,9.3895,9,confederate
14,2,0.0824999999999999,9.2305,0.101,9.262,6,confederate
15,0,2.3845,9.19975,2.257,9.0165,0,participant
15,1,1.065,9.5205,1.02,9.5205,9,confederate
15,2,0.0905,8.727,0.095,8.727,6,confederate
16,0,2.5105,10.08725,2.446,9.865,0,participant
16,1,1.097,9.262,0.992,9.262,9,confederate
16,2,0.0809999999999999,8.84,0.096,8.84,6,confederate
17,0,2.2485,9.39125,2.171,8.84,0,participant
17,1,1.034,9.076,0.972,9.076,9,confederate
17,2,0.0824999999999999,8.8985,0.097,8.8985,6,confederate
18,0,2.0245,8.70375,1.952,8.104,0,confederate
18,1,1.058,8.6715,0.929,8.6715,9,confederate
18,2,0.0849999999999999,9.2305,0.101,9.262,6,confederate
19,0,2.046,8.618,1.946,8.404,0,confederate
19,1,1.071,8.405,0.9,8.405,9,confederate
19,2,0.0834999999999999,9.04625,0.099,9.076,6,confederate
20,0,2.093,9.28075,1.987,8.6715,0,confederate
20,1,1.085,8.958,0.918,8.958,9,confederate
20,2,0.0824999999999999,8.84,0.096,8.84,6,confederate
21,0,2.22,9.725,2.145,9.6555,0,participant
21,1,1.078,8.958,0.918,8.958,6,confederate
21,2,0.0805,8.957,0.098,8.957,6,confederate
22,0,2.0055,9.33275,1.988,9.141,0,confederate
22,1,1.045,9.0165,0.902,9.0165,6,confederate
22,2,0.076,8.98675,0.098,9.0165,6,confederate
23,0,1.9315,9.029,1.858,8.733,0,confederate
23,1,1.085,8.8985,0.891,8.8985,6,confederate
23,2,0.08,8.84,0.096,8.84,6,confederate
24,0,1.7845,8.3795,1.748,8.404,6,confederate
24,1,0.971,8.251,0.806,8.251,6,confederate
24,2,0.078,9.19975,0.078,9.1375,6,confederate
25,0,1.8035,8.509,1.77,8.509,6,confederate
25,1,0.981,8.727,0.783,8.008,6,confederate
25,2,0.0755,8.84,0.076,8.84,3,confederate
26,0,1.885,9.018,1.894,9.2055,6,confederate
26,1,0.917,8.1525,0.739,8.1525,6,confederate
26,2,0.077,9.0165,0.078,9.076,6,confederate
27,0,1.786,8.4855,1.698,8.254,6,confederate
27,1,0.973,8.728,0.792,8.104,9,confederate
27,2,0.0775,9.10675,0.078,9.1375,3,confederate
28,0,1.725,8.48525,1.7,8.4565,9,confederate
28,1,0.917,8.405,0.787,8.056,12,confederate
28,2,0.075,9.1375,0.079,9.2005,6,confederate
29,0,1.6195,8.128499999999999,1.63,8.509,9,confederate
29,1,0.875,8.104,0.806,7.8695,12,confederate
29,2,0.075,9.1375,0.078,9.1375,6,confederate
30,0,1.591,7.896,1.534,8.206,9,confederate
30,1,0.884,8.104,0.811,8.104,12,confederate
30,2,0.06,9.2005,0.06,9.589,6,confederate
31,0,1.5685,8.06125,1.562,8.5705,9,confederate
31,1,0.906,8.104,0.764,8.008,12,confederate
31,2,0.056,9.0165,0.056,9.0165,6,confederate
32,0,1.564,8.251750000000001,1.541,8.4565,9,confederate
32,1,0.884,8.251,0.787,8.056,15,confederate
32,2,0.056,9.0165,0.057,9.2005,6,confederate
33,0,1.5275,8.10775,1.511,8.514,9,confederate
33,1,0.856,7.8695,0.751,7.8695,21,confederate
33,2,0.078,9.1375,0.078,9.1375,3,confederate
34,0,1.4215,7.8965,1.371,8.1525,9,confederate
34,1,0.856,7.824,0.691,7.824,21,confederate
34,2,0.056,9.262,0.058,9.393,6,confederate
35,0,1.348,7.765499999999999,1.272,8.0095,9,confederate
35,1,0.861,7.9615,0.679,7.6915,21,confederate
35,2,0.0574999999999999,9.232,0.059,9.456,3,confederate
36,0,1.2635,7.3,1.137,7.165,9,participant
36,1,0.828,7.735,0.683,7.735,21,confederate
36,2,0.059,9.454,0.06,9.589,6,confederate
37,0,1.213,7.165,1.109,7.091,6,participant
37,1,0.817,7.847250000000001,0.722,7.9615,27,confederate
37,2,0.056,9.262,0.058,9.262,6,confederate
38,0,1.275,7.242,1.115,7.128,21,participant
38,1,0.837,7.824,0.691,7.825,12,confederate
38,2,0.056,8.957,0.057,9.1375,6,confederate
39,0,1.199,7.319,0.677,7.8695,15,participant
39,1,0.852,7.7795,0.852,7.7795,24,confederate
39,2,0.014,9.199,0.014,9.199,6,confederate
40,0,1.103,7.203,0.681,7.916,15,participant
40,1,0.847,7.735,0.847,7.735,24,confederate
40,2,0.0555,8.899000000000001,0.014,8.958,3,confederate
41,0,1.053,7.165,0.981,7.128,0,participant
41,1,0.058,9.2935,0.014,9.3895,3,confederate
42,0,1.0225,7.241,0.98,7.241,0,participant
42,1,0.036,9.19975,0.014,9.1375,3,confederate
43,0,0.984,7.165,0.936,7.165,0,participant
43,1,0.014,9.078,-0.007,9.078,6,confederate
44,0,0.932,7.018,0.916,7.018,0,participant
44,1,0.014,9.16825,0.014,9.1375,9,confederate
45,0,0.9305,7.282,0.669,7.7795,9,participant
45,1,-0.029,9.456,-0.029,9.456,12,confederate
46,0,0.801,6.964,0.777,6.946,9,participant
46,1,-0.007,9.2005,-0.007,9.2005,12,confederate
47,0,0.7885,7.01825,0.76,6.946,18,participant
47,1,0.014,9.262,-0.007,9.262,12,confederate
47,3,0.7995000000000001,7.7355,0.661,7.6915,24,confederate
48,0,0.831,7.192,0.741,7.402,24,participant
48,1,-0.007,9.3895,-0.007,9.3895,12,confederate
49,0,0.63,6.876,0.63,6.946,9,participant
49,1,-0.028,9.199,-0.028,9.262,6,confederate
50,0,0.615,6.946,0.607,7.0545,12,participant
50,1,0.0565,9.199,0.057,9.199,9,confederate
51,0,0.6775,7.242,0.582,7.165,6,participant
51,1,0.0635,8.841000000000001,0.076,8.84,15,confederate
51,3,0.878,7.608,0.665,7.736,30,confederate
52,0,0.6495,7.379,0.57,7.4395,9,participant
52,1,0.0745,9.0495,0.077,8.958,18,confederate
52,3,0.9435,7.6925,0.654,7.6055,18,confederate
53,0,0.542,7.300000000000001,0.526,7.564,6,participant
53,1,0.0765,8.8985,0.077,8.957,27,confederate
53,2,-1.457,2.503,-1.457,2.628,30,participant
53,3,0.974,7.735,0.647,7.5215,12,confederate
54,0,0.4629999999999999,7.2995,0.438,7.28,9,participant
54,1,0.0755,8.9575,0.077,9.0165,21,confederate
54,3,0.855,7.648,0.654,7.6055,9,confederate
55,0,0.4365,7.16675,0.421,7.28,9,participant
55,2,0.875,8.008,0.677,7.8695,9,confederate
56,0,0.407,7.1857500000000005,0.404,7.28,6,participant
56,2,0.88,7.916,0.677,7.8695,12,confederate
57,0,0.3585,7.0745000000000005,0.332,7.203,9,participant
57,1,-1.38,2.618,-3.465,7.5215,30,participant
57,2,0.877,8.0095,0.658,7.648,9,confederate
