frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-2.782,3.6020000000000003,-2.978,3.74,3,confederate
1,0,-2.763,3.583,-2.978,3.74,3,confederate
2,0,-2.7455,3.583,-2.962,3.72,3,confederate
3,0,-2.7895000000000003,3.583,-2.962,3.72,3,confederate
4,0,-2.7815000000000003,3.59725,-2.962,3.72,3,confederate
5,0,-2.7895000000000003,3.5925,-2.995,3.761,3,confederate
6,0,-2.6675,3.5735,-2.962,3.72,3,confederate
7,0,-2.6605,3.583,-3.003,3.7715,3,confederate
8,0,-2.7855,3.5735,-2.978,3.7405,3,confederate
9,0,-2.751,3.564,-2.978,3.74,3,confederate
9,1,-13.4055,13.753,-13.238,13.614,30,participant
10,0,-2.6775,3.5735,-2.945,3.699,3,confederate
10,1,-13.3245,13.68625,-13.108,13.4805,30,participant
11,0,-2.6665,3.58775,-2.953,3.72,3,confederate
11,1,-13.3245,13.68625,-13.108,13.4805,27,participant
12,0,-2.787,3.58775,-2.961,3.73,3,confederate
12,1,-13.124,13.4805,-12.978,13.347,27,participant
13,0,-2.7725,3.583,-2.953,3.72,3,confederate
13,1,-12.7305,13.0925,-12.608,12.9665,24,participant
14,0,-2.7885,3.6020000000000003,-2.953,3.72,3,confederate
14,1,-13.2405,13.61675,-13.108,13.4805,24,participant
15,0,-2.7995,3.5925,-2.978,3.7505,3,confederate
15,1,-13.7925,14.18425,-13.649,14.0365,24,participant
16,0,-2.785,3.59725,-2.953,3.72,3,confederate
16,1,-13.414,13.828,-13.179,13.6195,24,participant
17,0,-2.6905,3.583,-2.953,3.72,3,confederate
17,1,-13.649,14.0365,-13.308,13.753,21,participant
18,0,-2.785,3.6020000000000003,-2.961,3.73,3,confederate
18,1,-13.3765,13.75575,-12.791,13.2185,15,participant
19,0,-2.788,3.583,-2.978,3.7505,3,confederate
19,1,-13.405,13.753,-13.142,13.614,12,participant
20,0,-2.7845,3.5925,-2.92,3.689,3,confederate
20,1,-13.508,13.892,-13.142,13.614,12,participant
21,0,-2.7885,3.5925,-2.952,3.73,3,confederate
21,1,-13.856,14.181,-13.856,14.181,9,participant
22,0,-2.7805,3.564,-2.928,3.699,3,confederate
22,1,-13.709,14.483,-14.27,14.6405,6,participant
23,0,-2.7735,3.5735,-2.928,3.699,3,confederate
23,1,-13.681,14.0365,-13.681,14.0365,6,participant
24,0,-2.7805,3.583,-2.928,3.699,3,confederate
24,1,-13.541,13.892,-13.541,13.892,6,participant
25,0,-2.7910000000000004,3.621,-2.945,3.72,3,confederate
