frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-0.535,8.84,-0.873,11.171,3,confederate
0,1,-2.3625,9.90225,-2.339,9.9375,3,confederate
1,0,-0.549,8.6715,-0.813,10.398,3,confederate
1,1,-2.453,10.315,-2.429,10.316,3,confederate
2,0,-0.519,8.404,-0.831,10.323,6,confederate
2,1,-2.416,10.161,-2.392,10.162,3,confederate
3,0,-0.546,8.84,-0.861,10.393,9,confederate
3,1,-2.398,10.0475,-2.374,10.085,3,confederate
4,0,-0.519,8.301,-0.842,10.16,9,confederate
4,1,-2.3455,9.866,-2.339,9.9375,3,confederate
5,0,-0.529,8.5625,-0.952,11.171,9,confederate
5,1,-2.3805,10.01125,-2.357,10.0125,3,confederate
6,0,-0.7195,9.64325,-0.9,10.5595,6,confederate
6,1,-2.4400000000000004,10.1985,-2.422,10.393,3,confederate
7,0,-0.7195,9.61725,-0.921,10.8075,6,confederate
7,1,-2.422,10.16,-2.404,10.316,3,confederate
8,0,-0.716,9.58775,-0.9,10.5595,6,confederate
8,1,-2.416,10.051,-2.392,10.16,3,confederate
9,0,-0.7125,9.54925,-0.893,10.4825,6,confederate
9,1,-2.3805,10.01,-2.357,10.01,3,confederate
10,0,-0.525,8.509,-0.854,10.019,9,confederate
10,1,-2.416,10.16,-2.392,10.16,3,confederate
11,0,-0.532,8.509,-0.841,9.867,9,confederate
11,1,-2.3805,9.9375,-2.357,10.01,3,confederate
12,0,-0.525,8.509,-0.835,9.7985,9,confederate
12,1,-2.407,9.975,-2.392,10.16,3,confederate
13,0,-0.522,8.4565,-0.823,9.6595,9,confederate
13,1,-2.398,10.0475,-2.374,10.085,3,confederate
14,0,-0.506,8.201,-0.835,9.7985,9,confederate
14,1,-2.404,10.0475,-2.386,10.237,3,confederate
15,0,-0.512,8.301,-0.806,9.724,6,confederate
15,1,-2.407,10.0475,-2.392,10.16,3,confederate
16,0,-0.519,8.404,-0.817,9.865,6,confederate
16,1,-2.431,10.0135,-2.422,10.393,3,confederate
17,0,-0.525,8.509,-0.794,9.587,6,confederate
17,1,-2.409,10.0125,-2.404,10.316,3,confederate
18,0,-0.532,8.616,-0.817,9.865,6,confederate
18,1,-2.404,10.1235,-2.386,10.237,3,confederate
19,0,-0.532,8.404,-0.806,9.724,6,confederate
19,1,-2.4130000000000003,10.1225,-2.404,10.314,3,confederate
20,0,-0.541,8.301,-0.817,9.865,9,confederate
20,1,-2.4115,10.08625,-2.392,10.16,3,confederate
21,0,-0.519,8.404,-0.848,10.237,9,confederate
21,1,-2.398,10.04975,-2.41,10.237,3,confederate
22,0,-0.525,8.509,-0.83,10.01,9,confederate
22,1,-2.398,10.085,-2.374,10.085,3,confederate
23,0,-0.525,8.509,-0.817,9.865,9,confederate
23,1,-2.4130000000000003,10.08725,-2.404,10.316,3,confederate
24,0,-0.532,8.404,-0.817,9.865,12,confederate
24,1,-2.422,10.239,-2.422,10.393,3,confederate
25,0,-0.532,8.509,-0.86,10.0895,12,confederate
25,1,-2.422,10.161,-2.404,10.316,3,confederate
26,0,-0.542,8.4585,-0.88,10.323,12,confederate
26,1,-2.395,10.1235,-2.386,10.237,3,confederate
27,0,-0.526,8.509,-0.875,10.554,12,confederate
27,1,-2.4130000000000003,10.0475,-2.404,10.314,3,confederate
28,0,-0.539,8.957,-0.993,11.657,15,confederate
28,1,-2.4115,10.08625,-2.392,10.16,3,confederate
29,0,-0.571,8.84,-0.984,11.5505,9,confederate
29,1,-2.3805,10.01,-2.357,10.01,3,confederate
30,0,-0.546,8.957,-0.937,10.9905,9,confederate
30,1,-2.416,10.162,-2.392,10.162,3,confederate
31,0,-0.552,8.957,-0.907,10.6465,9,confederate
31,1,-2.427,10.239,-2.48,10.6385,3,confederate
32,0,-0.574,9.199,-0.855,10.314,9,confederate
32,1,-2.4400000000000004,10.315,-2.422,10.393,3,confederate
33,0,-0.567,9.199,-0.868,10.472,9,confederate
33,1,-2.386,10.08725,-2.386,10.237,3,confederate
34,0,-0.532,8.84,-0.915,10.7365,9,confederate
34,1,-2.4130000000000003,10.200500000000002,-2.404,10.316,3,confederate
35,0,-0.564,9.1375,-0.875,10.554,9,confederate
35,1,-2.4160000000000004,10.161,-2.41,10.237,3,confederate
36,0,-0.551,8.84,-0.813,10.098,6,confederate
36,1,-2.425,10.1995,-2.428,10.314,3,confederate
37,0,-0.56,8.6715,-0.705,9.595,9,confederate
37,1,-2.398,10.01125,-2.392,10.162,3,confederate
38,0,-0.595,8.7835,-0.713,10.0295,9,confederate
38,1,-2.4160000000000004,10.161,-2.41,10.237,3,confederate
39,0,-0.576,8.7835,-0.674,9.7985,9,confederate
39,1,-2.4525,10.315,-2.447,10.393,3,confederate
40,0,-0.546,8.84,-0.659,9.587,9,confederate
40,1,-2.4130000000000003,10.086,-2.422,10.393,3,confederate
41,0,-0.589,9.325,-0.721,10.475,9,confederate
41,1,-2.404,10.16,-2.368,10.16,3,confederate
42,0,-0.604,9.587,-0.656,10.241,9,confederate
42,1,-2.4345,10.2775,-2.422,10.393,3,confederate
43,0,-0.58,9.3895,-0.672,10.4825,6,confederate
43,1,-2.416,10.16325,-2.404,10.314,3,confederate
44,0,-0.594,9.325,-0.682,10.6465,9,confederate
44,1,-2.4130000000000003,10.1255,-2.422,10.393,3,confederate
45,0,-0.609,9.724,-0.732,10.6385,9,confederate
45,1,-2.404,10.04975,-2.404,10.314,3,confederate
46,0,-0.621,9.724,-0.721,10.475,9,confederate
46,1,-2.45,10.239,-2.46,10.554,3,confederate
47,0,-0.594,9.3895,-0.715,10.398,9,confederate
47,1,-2.431,10.161,-2.422,10.393,3,confederate
48,0,-0.58,9.1375,-0.769,10.8155,9,confederate
48,1,-2.4345,10.475,-2.404,10.314,3,confederate
49,0,-0.598,9.325,-0.77,10.4825,9,confederate
49,1,-2.398,10.237,-2.386,10.237,3,confederate
50,0,-0.584,9.454,-0.794,10.162,9,confederate
50,1,-2.4345,10.393,-2.422,10.393,3,confederate
51,0,-0.585,9.454,-0.8,10.237,9,confederate
51,1,-2.38,10.16,-2.368,10.16,3,confederate
52,0,-0.6,9.6555,-0.818,10.162,9,confederate
52,1,-2.416,10.314,-2.404,10.314,3,confederate
53,0,-0.589,9.454,-0.812,10.085,9,confederate
53,1,-2.4595,10.398,-2.479,10.636,3,confederate
54,0,-0.58,9.3895,-0.783,9.726,9,confederate
54,1,-2.4315,10.28,-2.441,10.475,3,confederate
55,0,-0.568,9.262,-0.83,10.01,9,confederate
55,1,-2.404,10.162,-2.404,10.314,3,confederate
56,0,-0.553,9.1375,-0.778,9.3895,9,confederate
56,1,-2.4315,10.163,-2.441,10.472,3,confederate
57,0,-0.535,8.957,-0.752,9.076,9,confederate
57,1,-2.453,10.435,-2.441,10.472,3,confederate
58,0,-0.546,9.076,-0.752,9.076,9,confederate
58,1,-2.416,10.314,-2.404,10.314,3,confederate
59,0,-0.539,8.842,-0.742,8.957,9,confederate
59,1,-2.3625,10.085,-2.351,10.085,3,confederate
60,0,-0.535,8.7835,-0.742,8.957,9,confederate
60,1,-2.38,10.16,-2.368,10.16,3,confederate
61,0,-0.542,8.7835,-0.783,9.454,9,confederate
61,1,-2.4345,10.393,-2.422,10.393,3,confederate
62,0,-0.542,8.7835,-0.767,9.262,6,confederate
62,1,-2.404,10.04975,-2.422,10.393,3,confederate
63,0,-0.532,8.509,-0.757,9.1375,6,confederate
63,1,-2.4130000000000003,10.1255,-2.422,10.393,3,confederate
64,0,-0.542,8.7835,-0.747,9.0165,6,confederate
64,1,-2.422,10.12475,-2.404,10.314,3,confederate
65,0,-0.535,8.6715,-0.762,9.199,6,confederate
65,1,-2.4130000000000003,10.1255,-2.422,10.393,3,confederate
66,0,-0.539,8.727,-0.757,9.1375,6,confederate
66,1,-2.4130000000000003,10.1985,-2.386,10.237,3,confederate
67,0,-0.545,8.727,-0.767,9.262,6,confederate
67,1,-2.389,10.0895,-2.368,10.16,3,confederate
68,0,-0.556,8.842,-0.767,9.262,6,confederate
68,1,-2.4165,10.16325,-2.386,10.237,3,confederate
69,0,-0.539,8.6715,-0.762,9.199,6,confederate
69,1,-2.4345,10.316,-2.404,10.316,3,confederate
70,0,-0.542,8.7835,-0.778,9.3895,6,confederate
70,1,-2.416,10.2775,-2.404,10.314,3,confederate
71,0,-0.553,8.958,-0.794,9.587,6,confederate
71,1,-2.453,10.317,-2.441,10.472,3,confederate
72,0,-0.546,8.84,-0.794,9.587,6,confederate
72,1,-2.404,10.04975,-2.404,10.314,3,confederate
73,0,-0.549,8.8985,-0.762,9.199,6,confederate
73,1,-2.422,10.200500000000002,-2.422,10.393,3,confederate
74,0,-0.546,8.84,-0.762,9.199,6,confederate
74,1,-2.4130000000000003,10.04975,-2.422,10.393,3,confederate
75,0,-0.553,8.957,-0.761,9.454,6,confederate
75,1,-2.4130000000000003,10.16425,-2.422,10.393,3,confederate
76,0,-0.546,8.84,-0.761,9.454,6,confederate
76,1,-2.4345,10.2775,-2.422,10.393,3,confederate
77,0,-0.564,9.1375,-0.772,9.589,6,confederate
77,1,-2.4225,10.204,-2.441,10.472,3,confederate
78,0,-0.539,8.727,-0.772,9.589,6,confederate
78,1,-2.3775,9.976,-2.351,10.085,3,confederate
79,0,-0.539,8.616,-0.783,9.726,6,confederate
79,1,-2.395,10.04875,-2.368,10.16,3,confederate
80,0,-0.545,8.616,-0.777,9.6555,6,confederate
80,1,-2.4130000000000003,10.161,-2.386,10.237,3,confederate
81,0,-0.546,8.84,-0.794,9.867,6,confederate
81,1,-2.404,10.086,-2.404,10.314,3,confederate
82,0,-0.532,8.616,-0.794,9.867,6,confederate
82,1,-2.3685,9.868,-2.351,10.085,3,confederate
83,0,-0.535,8.616,-0.761,9.456,6,confederate
83,1,-2.4225,10.1255,-2.441,10.472,3,confederate
84,0,-0.535,8.616,-0.734,9.3895,6,confederate
84,1,-2.404,10.04875,-2.386,10.237,3,confederate
85,0,-0.522,8.4565,-0.739,9.456,6,confederate
85,1,-2.3175,9.725,-2.3,9.867,3,confederate
86,0,-0.509,8.404,-0.734,9.3895,6,confederate
86,1,-2.386,9.975,-2.386,10.237,3,confederate
87,0,-0.497,8.3525,-0.739,9.456,6,confederate
87,1,-2.422,10.238,-2.404,10.316,3,confederate
88,0,-0.532,8.509,-0.729,9.3265,6,confederate
88,1,-2.422,10.16,-2.404,10.316,3,confederate
89,0,-0.526,8.509,-0.734,9.3895,6,confederate
89,1,-2.4130000000000003,10.085,-2.386,10.237,3,confederate
90,0,-0.516,8.301,-0.734,9.3895,6,confederate
90,1,-2.422,10.238,-2.404,10.316,3,confederate
91,0,-0.493,8.301,-0.739,9.456,6,confederate
91,1,-2.422,10.1235,-2.422,10.393,3,confederate
92,0,-0.516,8.3525,-0.75,9.589,6,confederate
92,1,-2.422,10.238,-2.404,10.316,3,confederate
93,0,-0.516,8.404,-0.734,9.3895,6,confederate
93,1,-2.4130000000000003,10.12475,-2.386,10.237,3,confederate
93,2,5.31,18.908,5.985,22.0495,12,participant
94,0,-0.504,8.251,-0.739,9.456,6,confederate
94,1,-2.431,10.2005,-2.422,10.393,3,confederate
94,2,5.238,18.6525,5.458,19.7675,12,participant
95,0,-0.516,8.301,-0.739,9.456,6,confederate
95,1,-2.422,10.163,-2.422,10.393,3,confederate
95,2,5.098,18.155,5.225,18.923,12,participant
96,0,-0.51,8.201,-0.734,9.3895,6,confederate
96,1,-2.386,10.04975,-2.386,10.237,3,confederate
96,2,4.902,17.454,5.084,18.4105,12,participant
97,0,-0.51,8.1525,-0.739,9.456,6,confederate
97,1,-2.4130000000000003,10.1995,-2.404,10.314,3,confederate
97,2,4.966,17.6835,5.136,18.923,9,participant
98,0,-0.516,8.201,-0.724,9.262,6,confederate
98,1,-2.4400000000000004,10.1995,-2.422,10.393,3,confederate
98,2,4.9285,17.8665,5.136,18.923,3,participant
99,0,-0.529,8.251,-0.739,9.456,6,confederate
99,1,-2.431,10.16,-2.422,10.393,3,confederate
99,2,4.7275,17.165,5.027,18.681,6,participant
100,0,-0.522,8.251,-0.739,9.454,6,confederate
100,1,-2.409,10.0475,-2.404,10.316,3,confederate
100,2,5.0435,18.218,5.421,20.324,6,participant
101,0,-0.494,8.301,-0.825,10.241,6,confederate
101,1,-2.422,10.0125,-2.404,10.316,3,confederate
101,2,4.8775,17.552500000000002,5.359,20.09,3,participant
102,0,-0.504,8.251,-0.789,9.7985,6,confederate
102,1,-2.404,10.01,-2.404,10.316,3,confederate
