frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-0.539,8.5655,-0.549,8.5655,12,confederate
0,1,-2.182,10.3605,-2.21,11.441,27,confederate
1,0,-0.546,8.6745,-0.624,9.076,12,confederate
1,1,-2.1835,10.15725,-2.194,11.3575,24,confederate
2,0,-0.55,8.618,-0.552,8.618,9,confederate
2,1,-2.209,10.27375,-2.248,11.6365,24,confederate
3,0,-0.549,8.5655,-0.549,8.5655,6,confederate
3,1,-2.1795,10.17575,-2.231,11.5505,12,confederate
4,0,-0.549,8.5655,-0.549,8.5655,9,confederate
4,1,-2.231,10.23025,-2.248,11.6365,9,confederate
5,0,-0.549,8.5655,-0.549,8.5655,6,confederate
5,1,-2.1790000000000003,10.065,-2.229,11.5405,12,confederate
6,0,-0.556,8.6745,-0.624,9.076,6,confederate
6,1,-2.1345,9.884,-2.156,11.162,12,confederate
7,0,-0.56,8.733,-0.628,9.1375,6,confederate
7,1,-2.235,10.2645,-2.256,11.537,15,confederate
8,0,-0.556,8.6805,-0.628,9.1375,6,confederate
8,1,-2.1725,10.24575,-2.182,11.159,9,confederate
9,0,-0.549,8.622,-0.549,8.5655,3,confederate
9,1,-2.1985,10.398,-2.218,11.345,9,confederate
10,0,-0.553,8.622,-0.62,9.0165,3,confederate
10,1,-2.1895,10.21525,-2.218,11.345,9,confederate
11,0,-0.542,8.5625,-0.542,8.4585,6,confederate
11,1,-2.198,10.44025,-2.2,11.252,9,confederate
12,0,-0.535,8.514,-0.535,8.355,3,confederate
12,1,-2.2155,10.44725,-2.218,11.345,9,confederate
13,0,-0.532,8.4565,-0.532,8.3025,6,confederate
13,1,-2.1805000000000003,10.43975,-2.219,11.348,9,confederate
14,0,-0.535,8.4585,-0.535,8.355,6,confederate
14,1,-2.1905,10.2865,-2.218,11.345,9,confederate
15,0,-0.532,8.4565,-0.532,8.3025,6,confederate
15,1,-2.1985,10.405,-2.2,11.252,9,confederate
16,0,-0.532,8.514,-0.532,8.3025,6,confederate
16,1,-2.1725,10.358,-2.182,10.8975,9,confederate
17,0,-0.542,8.4585,-0.542,8.4585,6,confederate
17,1,-2.1895,10.364,-2.219,11.348,9,confederate
18,0,-0.542,8.5625,-0.542,8.4585,6,confederate
18,1,-2.2155,10.523,-2.237,11.441,9,confederate
19,0,-0.539,8.405,-0.539,8.405,6,confederate
19,1,-2.207,10.48075,-2.217,11.075,9,confederate
20,0,-0.545,8.51,-0.545,8.51,6,confederate
20,1,-2.1885,10.3955,-2.199,10.982,9,confederate
21,0,-0.532,8.3025,-0.532,8.3025,6,confederate
21,1,-2.252,10.499,-2.254,11.258,9,confederate
22,0,-0.542,8.4585,-0.542,8.4585,6,confederate
22,1,-2.216,10.317,-2.254,11.258,9,confederate
23,0,-0.539,8.4565,-0.539,8.405,3,confederate
23,1,-2.216,10.317,-2.237,11.171,9,confederate
24,0,-0.539,8.5625,-0.539,8.405,3,confederate
24,1,-2.1895,10.2775,-2.217,11.075,9,confederate
25,0,-0.539,8.5625,-0.539,8.405,6,confederate
25,1,-2.2155,10.445,-2.218,11.345,9,confederate
26,0,-0.549,8.5655,-0.608,8.84,3,confederate
26,1,-2.172,10.3255,-2.164,11.069,9,confederate
27,0,-0.553,8.6715,-0.608,8.84,3,confederate
27,1,-2.1295,10.2785,-2.113,10.805,9,confederate
28,0,-0.556,8.7835,-0.608,8.84,3,confederate
28,1,-2.1725,10.3195,-2.182,11.162,9,confederate
29,0,-0.553,8.622,-0.608,8.84,3,confederate
29,1,-2.198,10.26,-2.219,11.348,9,confederate
30,0,-0.556,8.6745,-0.608,8.84,3,confederate
30,1,-2.1215,10.05425,-2.13,10.892,9,confederate
31,0,-0.549,8.728,-0.608,8.84,3,confederate
31,1,-2.147,10.1225,-2.164,10.8075,9,confederate
32,0,-0.539,8.727,-0.6,8.727,3,confederate
32,1,-2.18,10.3605,-2.182,11.162,9,confederate
33,0,-0.539,8.4565,-0.6,8.727,3,confederate
33,1,-2.1465,10.13325,-2.147,10.979,9,confederate
34,0,-0.542,8.5625,-0.593,8.616,3,confederate
34,1,-2.1465,10.20475,-2.147,10.979,9,confederate
35,0,-0.539,8.5625,-0.6,8.727,3,confederate
35,1,-2.201,10.2785,-2.256,11.537,9,confederate
36,0,-0.546,8.514,-0.608,8.84,3,confederate
36,1,-2.1635,10.13325,-2.218,11.345,9,confederate
37,0,-0.549,8.5655,-0.608,8.84,3,confederate
37,1,-2.1895,10.200500000000002,-2.217,11.075,9,confederate
38,0,-0.556,8.6805,-0.624,9.076,3,confederate
38,1,-2.1895,10.12675,-2.217,11.075,9,confederate
39,0,-0.56,8.733,-0.628,9.1375,6,confederate
