frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-2.5705,10.20175,-2.573,10.314,3,confederate
0,1,-0.621,8.6745,-0.78,8.4565,6,confederate
1,0,-2.5515,10.085,-2.535,10.16,3,confederate
1,1,-0.585,8.404,-0.795,8.404,6,confederate
2,0,-2.521,10.0475,-2.516,10.085,3,confederate
2,1,-0.556,8.509,-0.785,8.509,6,confederate
3,0,-2.5065,10.161,-2.487,10.16,3,confederate
3,1,-0.564,8.1525,-0.795,8.404,6,confederate
4,0,-2.516,10.08725,-2.506,10.237,3,confederate
4,1,-0.557,8.008,-0.776,8.201,6,confederate
5,0,-2.498,10.0125,-2.488,10.162,3,confederate
5,1,-0.554,8.1525,-0.767,8.104,6,confederate
6,0,-2.5155000000000003,10.085,-2.487,10.16,3,confederate
6,1,-0.561,8.201,-0.767,8.104,6,confederate
7,0,-2.5540000000000003,10.162,-2.564,10.472,3,confederate
7,1,-0.564,8.301,-0.771,8.1525,6,confederate
8,0,-2.5155000000000003,10.085,-2.487,10.16,3,confederate
8,1,-0.564,8.008,-0.767,8.104,6,confederate
9,0,-2.5345,10.162,-2.525,10.314,3,confederate
9,1,-0.568,8.056,-0.762,8.056,6,confederate
10,0,-2.521,10.01125,-2.516,10.085,3,confederate
10,1,-0.571,8.1525,-0.771,8.1525,6,confederate
11,0,-2.5255,10.12575,-2.525,10.314,3,confederate
11,1,-0.564,8.104,-0.767,8.104,6,confederate
12,0,-2.564,10.239,-2.564,10.472,3,confederate
12,1,-0.571,8.1045,-0.767,8.1045,6,confederate
13,0,-2.536,10.0895,-2.564,10.472,3,confederate
13,1,-0.567,8.301,-0.749,7.915,6,confederate
14,0,-2.4975,10.0125,-2.487,10.16,3,confederate
14,1,-0.563,8.1525,-0.752,8.1525,6,confederate
15,0,-2.4955,10.01575,-2.501,10.316,3,confederate
15,1,-0.532,8.1525,-0.756,8.201,6,confederate
16,0,-2.5045,10.0905,-2.501,10.316,3,confederate
16,1,-0.539,8.104,-0.748,8.104,6,confederate
17,0,-2.5165,10.0895,-2.525,10.314,3,confederate
17,1,-0.542,8.201,-0.756,8.201,6,confederate
