frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-2.9845,9.587,-3.042,9.724,9,confederate
0,1,-3.2595,8.28525,-3.262,8.5625,12,confederate
1,0,-3.0315,9.724,-3.042,9.724,9,confederate
1,1,-3.1660000000000004,8.0825,-3.105,8.1525,15,confederate
2,0,-2.974,9.62225,-2.917,9.325,9,confederate
2,1,-3.4450000000000003,8.63025,-3.552,9.325,15,confederate
3,0,-3.0355,9.724,-3.042,9.724,9,confederate
3,1,-3.2985,8.3295,-3.182,8.3525,15,confederate
4,0,-3.042,9.724,-3.042,9.724,9,confederate
4,1,-3.2675,8.253499999999999,-3.182,8.3525,15,confederate
5,0,-2.9455,9.5205,-2.958,9.454,9,confederate
5,1,-3.2385,8.17775,-3.143,8.251,15,confederate
6,0,-2.9865000000000004,9.587,-3.042,9.724,9,confederate
6,1,-3.2505,8.3085,-3.241,8.509,15,confederate
7,0,-2.9245,9.35725,-2.917,9.325,9,confederate
7,1,-3.4345,8.70125,-3.282,8.616,15,confederate
8,0,-2.775,9.04875,-2.784,8.8985,9,confederate
8,1,-3.23,8.20275,-3.143,8.251,15,confederate
9,0,-2.925,9.454,-2.938,9.3895,9,confederate
9,1,-3.2805,8.388,-3.303,8.6715,15,confederate
10,0,-3.008,9.724,-3.042,9.724,9,confederate
10,1,-3.311,8.46125,-3.282,8.616,15,confederate
11,0,-3.042,9.724,-3.042,9.724,9,confederate
11,1,-3.3625,8.59275,-3.324,8.727,15,confederate
12,0,-3.053,9.82975,-3.064,9.7945,9,confederate
12,1,-3.4160000000000004,8.7305,-3.39,8.8985,15,confederate
13,0,-3.075,9.75925,-3.064,9.7945,9,confederate
13,1,-3.319,8.45925,-3.242,8.51,15,confederate
14,0,-3.064,9.75925,-3.064,9.7945,9,confederate
14,1,-3.3785,8.618,-3.324,8.727,15,confederate
15,0,-2.852,9.2005,-2.878,9.2005,9,confederate
15,1,-3.201,8.106,-3.124,8.2025,15,confederate
16,0,-3.086,9.865,-3.086,9.865,9,confederate
16,1,-3.4545,8.75675,-3.324,8.727,15,confederate
17,0,-2.9945000000000004,9.6555,-2.999,9.587,9,confederate
17,1,-3.2495000000000003,8.306750000000001,-3.241,8.509,15,confederate
18,0,-3.0205,9.724,-2.999,9.587,9,confederate
18,1,-3.3785,8.618,-3.324,8.727,15,confederate
19,0,-3.086,9.865,-3.086,9.865,9,confederate
19,1,-3.2815,8.3915,-3.324,8.727,15,confederate
20,0,-2.989,9.587,-2.999,9.587,9,confederate
20,1,-3.317,8.3795,-3.221,8.4565,15,confederate
