frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-2.9450000000000003,9.5215,-2.932,9.587,3,confederate
0,1,-1.3250000000000002,8.998249999999999,-1.495,9.325,3,confederate
1,0,-2.925,9.48725,-2.889,9.5205,3,confederate
1,1,-1.199,8.616,-1.341,8.618,6,confederate
2,0,-2.8935,9.3895,-2.869,9.454,3,confederate
2,1,-1.281,8.7835,-1.376,8.84,3,confederate
3,0,-3.027,9.729,-3.016,9.9375,3,confederate
3,1,-1.2785000000000002,8.87675,-1.514,9.726,3,confederate
4,0,-2.951,9.62225,-2.951,9.724,3,confederate
4,1,-1.2805,9.04625,-1.492,9.589,3,confederate
5,0,-2.909,9.5205,-2.909,9.587,3,confederate
5,1,-1.247,8.64475,-1.3,8.3525,3,confederate
6,0,-2.9445,9.587,-2.867,9.5205,3,confederate
6,1,-1.256,8.87025,-1.449,9.454,3,confederate
7,0,-2.948,9.69075,-2.949,9.7945,3,confederate
7,1,-1.2195,8.728,-1.373,8.957,3,confederate
8,0,-2.8345,9.262,-2.712,9.076,3,confederate
8,1,-1.2015,8.616,-1.338,8.727,3,confederate
9,0,-2.8825000000000003,9.454,-2.802,9.454,3,confederate
9,1,-1.286,8.959,-1.41,9.199,3,confederate
10,0,-2.786,9.076,-2.655,8.957,3,confederate
10,1,-1.244,8.842,-1.41,9.199,3,confederate
11,0,-2.883,9.724,-2.883,9.724,3,confederate
11,1,-1.2365,8.69975,-1.326,8.7835,3,confederate
12,0,-2.8825000000000003,9.454,-2.825,9.454,3,confederate
12,1,-1.2175,8.69975,-1.326,8.7835,3,confederate
13,0,-2.9435,9.69075,-2.902,9.867,3,confederate
13,1,-1.2614999999999998,8.92825,-1.34,9.0165,3,confederate
14,0,-2.934,9.55475,-2.758,9.454,3,confederate
14,1,-1.2365,8.84,-1.313,8.84,3,confederate
15,0,-2.938,9.456,-2.797,9.587,6,confederate
15,1,-1.2160000000000002,8.727,-1.313,8.84,3,confederate
16,0,-2.9,9.325,-2.878,9.865,6,confederate
16,1,-1.2545000000000002,8.727,-1.297,8.727,3,confederate
17,0,-2.9,9.199,-2.648,9.076,6,confederate
17,1,-1.166,8.616,-1.288,8.6715,3,confederate
18,0,-2.938,9.3895,-2.662,9.199,6,confederate
18,1,-1.2265,8.75525,-1.306,9.076,3,confederate
19,0,-2.917,9.454,-2.736,9.454,6,confederate
19,1,-1.209,8.590250000000001,-1.248,8.6715,3,confederate
20,0,-2.917,9.325,-2.662,9.199,6,confederate
20,1,-1.152,8.37825,-1.202,8.3525,3,confederate
21,0,-2.945,9.454,-2.699,9.325,6,confederate
21,1,-1.1760000000000002,8.6715,-1.272,8.84,3,confederate
22,0,-2.916,9.262,-2.517,8.84,6,confederate
22,1,-1.1755,8.404,-1.209,8.404,3,confederate
