frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-2.689,9.3895,-2.629,9.3895,6,confederate
0,1,-1.2285,8.783999999999999,-1.405,9.454,6,confederate
0,2,-13.965,14.345,-13.541,13.892,21,participant
1,0,-2.633,9.262,-2.615,9.262,6,confederate
1,1,-1.26,9.0495,-1.395,9.3895,6,confederate
1,2,-14.083,14.483,-13.513,13.8975,18,participant
2,0,-2.789,9.589,-2.707,9.589,6,confederate
2,1,-1.2945,9.30025,-1.445,9.726,6,confederate
2,2,-13.39,14.181,-12.728,13.09,12,participant
3,0,-2.869,9.6595,-2.869,10.16,6,confederate
3,1,-1.2685,9.1375,-1.324,9.199,3,confederate
3,2,-12.728,13.09,-12.791,13.2185,12,participant
4,0,-2.826,9.589,-2.826,10.01,6,confederate
4,1,-1.3210000000000002,9.3895,-1.342,9.325,6,confederate
4,2,-12.398,12.9665,-12.398,12.843,12,participant
5,0,-2.826,9.587,-2.707,9.587,6,confederate
5,1,-1.3115,9.42175,-1.379,9.587,3,confederate
5,2,-12.253,12.9665,-12.253,12.7245,9,participant
6,0,-2.872,9.5205,-2.688,9.5205,9,confederate
6,1,-1.334,9.587,-1.445,9.724,3,confederate
6,2,-11.864,12.6095,-11.864,12.3805,9,participant
7,0,-2.648,9.199,-2.563,9.076,9,confederate
7,1,-1.257,9.0165,-1.405,9.454,3,confederate
7,2,-12.605,13.2185,-12.605,13.2185,9,participant
8,0,-2.818,9.454,-2.669,9.454,9,confederate
8,1,-1.2695,9.1375,-1.367,9.199,6,confederate
8,2,-12.228,13.03575,-12.104,12.7245,6,participant
9,0,-2.891,9.7945,-2.826,10.01,9,confederate
9,1,-1.246,9.1375,-1.348,9.076,3,confederate
9,2,-11.8405,12.667000000000002,-11.935,12.6095,6,participant
10,0,-2.906,9.93975,-2.806,9.9375,6,confederate
10,1,-1.291,9.262,-1.367,9.199,3,confederate
10,2,-11.527,12.06375,-11.823,12.491,6,participant
11,0,-2.8275,9.45925,-2.729,9.587,3,confederate
11,1,-1.3490000000000002,9.68975,-1.445,9.724,6,confederate
11,2,-11.1195,11.85575,-10.738,11.345,6,participant
12,0,-2.894,9.7965,-2.789,9.7945,6,confederate
12,1,-1.289,9.2935,-1.342,9.325,3,confederate
12,2,-11.3905,12.155,-11.276,11.942,6,participant
13,0,-2.851,9.90125,-2.809,9.865,6,confederate
13,1,-1.281,9.35725,-1.379,9.587,3,confederate
13,2,-11.402,11.942,-11.248,11.942,6,participant
14,0,-2.759,9.3605,-2.619,9.2005,6,confederate
14,1,-1.284,9.2935,-1.322,8.8985,3,confederate
14,2,-11.4555,12.1245,-11.817,12.6095,6,participant
15,0,-2.8575,9.867,-2.768,9.724,6,confederate
15,1,-1.3005,9.169,-1.333,9.262,3,confederate
15,2,-11.4935,12.11325,-11.334,12.155,0,participant
16,0,-2.6825,9.077,-2.567,9.0165,6,confederate
16,1,-1.2955,9.262,-1.385,9.325,3,confederate
16,2,-11.0425,11.8095,-10.525,11.345,0,participant
17,0,-2.8285,9.83075,-2.768,9.724,6,confederate
17,1,-1.307,9.325,-1.379,9.587,3,confederate
17,2,-10.7425,11.44775,-10.327,11.159,0,participant
18,0,-2.817,9.69075,-2.729,9.587,6,confederate
18,1,-1.3159999999999998,9.48725,-1.36,9.454,3,confederate
18,2,-10.7745,11.454,-10.594,11.4475,0,participant
19,0,-2.9065000000000003,10.01125,-2.85,10.01,6,confederate
19,1,-1.3090000000000002,9.325,-1.36,9.454,6,confederate
19,2,-10.6815,11.40125,-10.748,11.6435,0,participant
20,0,-2.9835000000000003,10.238,-2.936,10.314,6,confederate
20,1,-1.2215,8.98675,-1.315,9.1375,3,confederate
20,2,-9.9715,10.80625,-10.028,10.892,0,participant
21,0,-2.847,9.76225,-2.729,9.587,6,confederate
21,1,-1.3090000000000002,9.325,-1.37,9.5205,3,confederate
21,2,-9.9905,10.72575,-9.692,10.554,0,participant
22,0,-2.8215000000000003,9.62225,-2.71,9.5205,6,confederate
