frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-0.576,9.325,-0.722,9.8195,6,confederate
0,1,-2.317,11.075,-2.309,10.892,3,confederate
1,0,-0.606,8.6805,-0.617,8.6805,6,confederate
1,1,-2.2960000000000003,10.682,-2.309,10.892,3,confederate
2,0,-0.565,8.8015,-0.626,8.8015,9,confederate
2,1,-2.317,10.6425,-2.309,10.892,3,confederate
3,0,-0.603,8.9815,-0.639,8.9815,9,confederate
3,1,-2.354,10.81025,-2.328,10.982,3,confederate
4,0,-0.578,8.301,-0.587,8.251,9,confederate
4,1,-2.3425,10.73075,-2.327,10.979,3,confederate
5,0,-0.578,8.404,-0.59,8.301,9,confederate
5,1,-2.353,10.8155,-2.391,11.159,3,confederate
6,0,-0.595,8.6715,-0.613,8.618,9,confederate
6,1,-2.3175,10.599,-2.315,10.805,3,confederate
7,0,-0.562,8.201,-0.583,8.201,9,confederate
7,1,-2.2995,10.476,-2.279,10.636,3,confederate
8,0,-0.583,8.3525,-0.59,8.301,9,confederate
8,1,-2.3695000000000004,10.7665,-2.353,10.979,6,confederate
9,0,-0.569,8.2025,-0.583,8.2025,9,confederate
9,1,-2.3365,10.76925,-2.353,10.979,3,confederate
10,0,-0.57,8.251,-0.57,8.008,9,confederate
10,1,-2.323,10.5595,-2.315,10.805,3,confederate
11,0,-0.558,8.301,-0.583,8.201,9,confederate
11,1,-2.3145,10.6465,-2.327,10.979,3,confederate
12,0,-0.596,8.958,-0.596,8.6715,9,confederate
12,1,-2.302,10.521,-2.29,10.805,3,confederate
13,0,-0.563,8.9705,-0.638,8.9705,9,confederate
13,1,-2.3135000000000003,10.6875,-2.346,11.069,3,confederate
14,0,-0.574,8.4565,-0.583,8.201,9,confederate
14,1,-2.3725,10.94125,-2.366,11.162,3,confederate
15,0,-0.59,8.616,-0.601,8.4565,9,confederate
15,1,-2.3525,10.85675,-2.347,11.075,3,confederate
16,0,-0.569,8.251,-0.59,8.3025,9,confederate
16,1,-2.3335,10.727,-2.327,10.979,3,confederate
17,0,-0.578,8.622,-0.613,8.622,9,confederate
17,1,-2.374,10.8115,-2.346,11.069,3,confederate
18,0,-0.569,8.301,-0.587,8.251,9,confederate
18,1,-2.3695000000000004,10.7665,-2.353,10.979,3,confederate
19,0,-0.578,8.5655,-0.609,8.5655,9,confederate
19,1,-2.338,10.686,-2.327,10.979,3,confederate
20,0,-0.578,8.618,-0.602,8.4585,9,confederate
20,1,-2.3645,10.6875,-2.328,10.982,3,confederate
21,0,-0.582,8.5205,-0.606,8.5205,9,confederate
21,1,-2.373,10.817,-2.391,11.159,3,confederate
22,0,-0.578,8.917,-0.634,8.917,9,confederate
22,1,-2.338,10.686,-2.353,10.979,3,confederate
23,0,-0.584,8.854,-0.63,8.854,9,confederate
23,1,-2.3555,10.768,-2.31,10.8975,3,confederate
24,0,-0.59,8.9705,-0.638,8.9705,9,confederate
24,1,-2.386,10.64525,-2.31,10.8975,3,confederate
25,0,-0.562,9.3525,-0.665,9.3525,9,confederate
25,1,-2.3185,10.599,-2.29,10.805,3,confederate
26,0,-0.597,8.957,-0.637,8.957,9,confederate
26,1,-2.31,10.60575,-2.31,10.8975,3,confederate
27,0,-0.589,9.035,-0.643,9.035,9,confederate
27,1,-2.3265,10.64125,-2.291,10.8075,3,confederate
28,0,-0.587,8.3525,-0.587,8.251,9,confederate
28,1,-2.3205,10.51975,-2.273,10.7255,3,confederate
29,0,-0.583,8.3525,-0.583,8.201,9,confederate
29,1,-2.326,10.55925,-2.273,10.7255,3,confederate
30,0,-0.59,8.301,-0.59,8.301,9,confederate
30,1,-2.317,10.32125,-2.222,10.4825,3,confederate
31,0,-0.605,8.509,-0.605,8.509,9,confederate
31,1,-2.248,10.1255,-2.171,10.241,3,confederate
32,0,-0.562,8.6385,-0.614,8.6385,9,confederate
32,1,-2.2515,10.279,-2.204,10.398,3,confederate
33,0,-0.574,9.6555,-0.742,10.098,9,confederate
33,1,-2.273,10.43675,-2.238,10.5595,3,confederate
34,0,-0.599,8.6715,-0.625,8.509,9,confederate
34,1,-2.239,10.163,-2.171,10.241,3,confederate
35,0,-0.605,8.6715,-0.605,8.509,9,confederate
35,1,-2.244,10.279,-2.204,10.398,3,confederate
36,0,-0.619,8.917,-0.655,8.917,9,confederate
36,1,-2.233,10.238,-2.186,10.316,3,confederate
37,0,-0.606,9.807,-0.741,10.089,9,confederate
37,1,-2.2395,10.238,-2.186,10.316,3,confederate
38,0,-0.592,9.595,-0.744,10.1295,9,confederate
38,1,-2.2505,10.314,-2.186,10.314,3,confederate
39,0,-0.632,8.8015,-0.647,8.8015,9,confederate
39,1,-2.2355,10.279,-2.204,10.398,3,confederate
40,0,-0.598,8.8015,-0.598,8.404,9,confederate
40,1,-2.2945,10.678249999999998,-2.254,10.636,3,confederate
41,0,-0.619,9.2255,-0.656,9.2255,9,confederate
41,1,-2.2555,10.64,-2.238,10.5595,3,confederate
42,0,-0.614,8.9815,-0.639,8.9815,9,confederate
42,1,-2.3125,10.76675,-2.254,10.636,3,confederate
43,0,-0.582,8.509,-0.606,8.251,9,confederate
43,1,-2.2295,10.3175,-2.153,10.16,3,confederate
44,0,-0.601,9.543,-0.701,9.543,9,confederate
44,1,-2.3055,10.805,-2.29,10.805,3,confederate
45,0,-0.625,8.6715,-0.625,8.509,9,confederate
45,1,-2.2495000000000003,10.513,-2.22,10.472,3,confederate
46,0,-0.593,8.301,-0.61,8.301,9,confederate
46,1,-2.272,10.7205,-2.247,10.7205,3,confederate
47,0,-0.606,8.84,-0.65,8.84,9,confederate
47,1,-2.2405,10.472,-2.195,10.472,6,confederate
48,0,-0.606,9.411,-0.691,9.411,9,confederate
48,1,-2.2725,10.6385,-2.23,10.6385,6,confederate
49,0,-0.628,9.411,-0.737,10.0295,9,confederate
49,1,-2.2985,10.805,-2.265,10.805,6,confederate
50,0,-0.617,9.026,-0.617,8.6715,9,confederate
50,1,-2.305,10.9355,-2.301,10.979,3,confederate
51,0,-0.574,8.84,-0.629,8.84,9,confederate
51,1,-2.2815000000000003,10.805,-2.265,10.805,3,confederate
52,0,-0.574,9.0905,-0.647,9.0905,9,confederate
52,1,-2.2815000000000003,10.805,-2.265,10.805,3,confederate
53,0,-0.547,9.2135,-0.754,10.2645,9,confederate
53,1,-2.287,10.678249999999998,-2.247,10.7205,3,confederate
54,0,-0.597,10.045,-0.771,10.4945,9,confederate
54,1,-2.2215,10.472,-2.195,10.472,6,confederate
55,0,-0.617,10.393,-0.766,10.422,9,confederate
55,1,-2.274,10.8485,-2.265,10.805,6,confederate
56,0,-0.634,8.917,-0.634,8.917,9,confederate
56,1,-2.2775,10.76275,-2.247,10.7205,3,confederate
57,0,-0.642,9.8195,-0.722,9.8195,9,confederate
57,1,-2.256,10.76275,-2.265,10.805,3,confederate
58,0,-0.582,8.727,-0.621,8.727,6,confederate
58,1,-2.2925,10.937,-2.265,10.805,3,confederate
59,0,-0.602,8.618,-0.617,8.6715,6,confederate
59,1,-2.287,10.8485,-2.265,10.805,3,confederate
60,0,-0.565,9.325,-0.703,9.884,6,confederate
60,1,-2.309,10.8935,-2.265,10.805,3,confederate
61,0,-0.586,8.616,-0.594,8.3525,6,confederate
61,1,-2.309,10.8935,-2.265,10.805,3,confederate
62,0,-0.613,8.84,-0.621,8.728,9,confederate
62,1,-2.2515,10.47625,-2.178,10.393,3,confederate
63,0,-0.642,9.026,-0.642,9.026,9,confederate
63,1,-2.257,10.51975,-2.178,10.393,3,confederate
64,0,-0.574,8.5625,-0.601,8.4565,9,confederate
64,1,-2.2165,10.3175,-2.146,10.237,3,confederate
65,0,-0.6,9.884,-0.703,9.884,9,confederate
65,1,-2.2365000000000004,10.3535,-2.178,10.393,3,confederate
66,0,-0.621,8.84,-0.621,8.727,6,confederate
66,1,-2.283,10.636,-2.229,10.636,3,confederate
67,0,-0.583,8.727,-0.621,8.727,6,confederate
67,1,-2.216,10.513,-2.212,10.554,3,confederate
68,0,-0.591,9.942,-0.73,10.2645,6,confederate
68,1,-2.282,10.85225,-2.248,10.7255,3,confederate
69,0,-0.613,9.587,-0.713,10.0295,6,confederate
69,1,-2.281,10.723,-2.212,10.554,3,confederate
70,0,-0.613,9.8735,-0.702,9.8735,6,confederate
70,1,-2.3085,10.8075,-2.229,10.636,3,confederate
71,0,-0.629,9.141,-0.629,9.141,6,confederate
71,1,-2.262,10.682,-2.23,10.6385,6,confederate
72,0,-0.605,8.7925,-0.605,8.7925,6,confederate
72,1,-2.2830000000000004,10.723,-2.23,10.6385,6,confederate
73,0,-0.585,8.958,-0.585,8.509,6,confederate
