frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-1.333,9.076,-1.455,9.076,3,confederate
0,1,-2.9025,9.456,-2.909,9.587,6,confederate
1,0,-1.3755000000000002,9.3265,-1.654,10.314,3,confederate
1,1,-2.9135,9.29425,-2.971,9.865,6,confederate
2,0,-1.3715000000000002,9.325,-1.605,10.01,9,confederate
2,1,-2.9505,9.62125,-2.924,9.865,6,confederate
3,0,-1.3635000000000002,9.325,-1.559,9.724,9,confederate
3,1,-2.811,9.2305,-2.6,8.84,6,confederate
4,0,-1.4529999999999998,9.262,-1.495,9.325,9,confederate
4,1,-2.728,8.957,-2.634,8.957,6,confederate
5,0,-1.4335,9.725,-1.629,10.16,9,confederate
5,1,-2.867,9.3275,-2.878,9.865,6,confederate
6,0,-1.3945,9.5255,-1.654,10.314,9,confederate
6,1,-2.794,9.3895,-2.794,9.6555,3,confederate
7,0,-1.4175,9.48725,-1.548,9.6555,9,confederate
7,1,-2.745,9.325,-2.717,9.3895,3,confederate
8,0,-1.2905,9.076,-1.339,8.3525,9,confederate
8,1,-2.881,9.325,-2.655,9.325,3,confederate
9,0,-1.307,8.869250000000001,-1.436,8.957,9,confederate
9,1,-2.818,9.6555,-2.871,10.085,3,confederate
10,0,-1.4225,9.5635,-1.679,10.472,9,confederate
10,1,-2.763,9.5205,-2.71,9.5205,3,confederate
11,0,-1.403,9.48725,-1.582,9.865,9,confederate
11,1,-2.655,9.325,-2.655,9.325,3,confederate
12,0,-1.314,8.957,-1.559,9.724,9,confederate
12,1,-2.746,9.2005,-2.513,8.9015,3,confederate
13,0,-1.47,9.532,-1.582,9.865,9,confederate
13,1,-2.763,9.3895,-2.633,9.325,3,confederate
14,0,-1.412,9.6555,-1.559,9.724,9,confederate
14,1,-2.769,9.262,-2.615,9.262,3,confederate
15,0,-1.3365,9.199,-1.475,9.199,9,confederate
15,1,-2.8,9.454,-2.669,9.454,3,confederate
16,0,-1.3885,9.199,-1.475,9.199,9,confederate
16,1,-2.869,9.726,-2.826,10.01,3,confederate
17,0,-1.327,9.076,-1.455,9.076,9,confederate
17,1,-2.669,9.199,-2.597,9.199,3,confederate
18,0,-1.4445,9.728000000000002,-1.692,10.554,9,confederate
18,1,-2.746,9.262,-2.615,9.262,3,confederate
19,0,-1.325,9.04625,-1.495,9.325,9,confederate
19,1,-2.746,9.325,-2.563,9.076,6,confederate
20,0,-1.35,9.2305,-1.548,9.6555,9,confederate
20,1,-2.785,9.587,-2.707,9.587,6,confederate
21,0,-1.4435,9.725,-1.654,10.314,9,confederate
21,1,-2.837,9.262,-2.597,9.199,6,confederate
22,0,-1.288,9.04725,-1.475,9.199,9,confederate
22,1,-2.785,9.454,-2.669,9.454,6,confederate
23,0,-1.4565,9.4245,-1.537,9.587,9,confederate
23,1,-2.763,9.199,-2.563,9.076,6,confederate
24,0,-1.44,9.325,-1.516,9.454,9,confederate
24,1,-2.786,9.325,-2.597,9.199,6,confederate
25,0,-1.429,9.632,-1.666,10.393,9,confederate
25,1,-2.852,10.01,-2.892,10.241,6,confederate
26,0,-1.3355,9.1375,-1.495,9.325,9,confederate
26,1,-2.766,9.724,-2.746,9.724,6,confederate
27,0,-1.346,9.199,-1.505,9.3895,9,confederate
27,1,-2.789,9.587,-2.707,9.587,6,confederate
28,0,-1.34,9.1375,-1.475,9.199,9,confederate
28,1,-2.669,9.325,-2.669,9.454,6,confederate
29,0,-1.3050000000000002,9.10775,-1.475,9.199,9,confederate
