frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-2.911,3.679,-2.964,3.679,3,confederate
1,0,-2.927,3.7145,-3.013,3.74,3,confederate
2,0,-2.948,3.7145,-3.013,3.74,3,confederate
3,0,-2.943,3.7095,-3.013,3.74,3,confederate
4,0,-2.9395,3.689,-3.005,3.73,3,confederate
5,0,-2.931,3.7095,-2.988,3.72,3,confederate
6,0,-2.9475,3.689,-2.971,3.699,3,confederate
7,0,-2.927,3.679,-2.963,3.689,3,confederate
8,0,-2.935,3.684,-2.988,3.72,3,confederate
9,0,-2.919,3.66475,-2.956,3.6695,3,confederate
10,0,-2.9355,3.69475,-2.997,3.72,3,confederate
11,0,-2.923,3.6795,-2.98,3.699,3,confederate
12,0,-2.935,3.7095,-3.005,3.73,3,confederate
13,0,-2.9555,3.73,-3.022,3.7505,3,confederate
14,0,-2.935,3.689,-2.98,3.699,3,confederate
15,0,-2.9395,3.6995,-2.997,3.72,3,confederate
16,0,-2.9475,3.69425,-2.988,3.7095,3,confederate
17,0,-2.935,3.7095,-2.997,3.72,3,confederate
18,0,-2.939,3.7095,-2.997,3.72,3,confederate
19,0,-2.931,3.72,-2.997,3.72,3,confederate
20,0,-2.9235,3.684,-2.973,3.679,3,confederate
21,0,-2.9355,3.684,-2.973,3.679,3,confederate
22,0,-2.9235,3.689,-2.99,3.679,3,confederate
23,0,-2.9275,3.67425,-2.974,3.66,3,confederate
24,0,-2.932,3.684,-2.983,3.66,3,confederate
25,0,-2.9285,3.694,-3.015,3.699,3,confederate
26,0,-2.9375,3.699,-3.015,3.699,3,confederate
27,0,-2.95,3.694,-3.015,3.689,3,confederate
28,0,-2.9585,3.7095,-3.041,3.72,3,confederate
29,0,-2.9705,3.699,-3.023,3.699,3,confederate
30,0,-2.979,3.699,-3.023,3.699,3,confederate
31,0,-2.983,3.70425,-3.041,3.72,3,confederate
32,0,-2.9875,3.70425,-3.041,3.72,3,confederate
33,0,-2.9955,3.72,-3.041,3.72,3,confederate
34,0,-2.9965,3.735,-3.126,3.803,3,confederate
35,0,-2.9965,3.684,-3.024,3.679,3,confederate
36,0,-3.001,3.71475,-3.058,3.72,3,confederate
37,0,-2.992,3.694,-3.041,3.699,3,confederate
38,0,-2.996,3.689,-3.024,3.679,3,confederate
39,0,-2.9965,3.7095,-3.049,3.7095,3,confederate
40,0,-3.0055,3.699,-3.041,3.699,3,confederate
41,0,-3.0015,3.694,-3.041,3.689,3,confederate
42,0,-2.9975,3.679,-3.009,3.65,3,confederate
43,0,-3.0015,3.689,-3.033,3.679,3,confederate
44,0,-3.01,3.679,-3.017,3.66,3,confederate
45,0,-2.9895,3.67425,-3.001,3.64,3,confederate
46,0,-2.982,3.66475,-2.969,3.602,3,confederate
47,0,-3.0205,3.679,-3.017,3.66,3,confederate
48,0,-3.022,3.694,-3.041,3.689,3,confederate
49,0,-3.0095,3.6745,-3.001,3.64,3,confederate
50,0,-3.0305,3.679,-3.033,3.679,3,confederate
51,0,-3.014,3.684,-3.017,3.66,3,confederate
52,0,-3.022,3.725,-3.067,3.72,3,confederate
53,0,-3.0265000000000004,3.735,-3.083,3.74,3,confederate
54,0,-3.0305,3.74,-3.083,3.74,3,confederate
55,0,-3.0265,3.7505,-3.118,3.782,3,confederate
56,0,-3.0135,3.71975,-3.118,3.782,3,confederate
57,0,-3.014,3.725,-3.118,3.782,3,confederate
58,0,-3.0265,3.7405,-3.118,3.782,3,confederate
59,0,-3.022,3.72475,-3.118,3.782,3,confederate
60,0,-3.022,3.73,-3.101,3.761,3,confederate
61,0,-3.018,3.73,-3.153,3.824,3,confederate
62,0,-3.034,3.7145,-3.118,3.782,3,confederate
63,0,-3.026,3.74025,-3.118,3.782,3,confederate
64,0,-3.0425,3.7455,-3.135,3.803,3,confederate
65,0,-3.0305,3.7505,-3.118,3.782,3,confederate
66,0,-3.0305,3.74,-3.101,3.761,6,confederate
67,0,-3.035,3.74525,-3.101,3.761,3,confederate
68,0,-3.0305,3.735,-3.101,3.761,3,confederate
69,0,-3.039,3.7505,-3.109,3.7715,6,confederate
70,0,-3.043,3.74,-3.083,3.74,6,confederate
71,0,-3.018,3.699,-3.049,3.699,3,confederate
72,0,-3.0135,3.699,-3.049,3.699,6,confederate
73,0,-3.014,3.70425,-3.033,3.679,3,confederate
74,0,-3.0135,3.71475,-3.067,3.72,3,confederate
75,0,-3.001,3.689,-3.033,3.679,3,confederate
76,0,-3.0305,3.725,-3.075,3.73,3,confederate
77,0,-3.0135,3.699,-3.033,3.679,3,confederate
78,0,-3.0175,3.699,-3.049,3.699,3,confederate
79,0,-3.0215,3.68425,-3.033,3.679,3,confederate
80,0,-3.0125,3.694,-3.033,3.679,3,confederate
81,0,-3.0,3.689,-3.033,3.679,3,confederate
82,0,-3.022,3.699,-3.033,3.679,3,confederate
83,0,-3.005,3.679,-2.993,3.6305,3,confederate
84,0,-3.005,3.679,-3.024,3.679,3,confederate
85,0,-3.013,3.70425,-3.049,3.7095,3,confederate
86,0,-3.0170000000000003,3.699,-3.041,3.699,3,confederate
87,0,-2.9835000000000003,3.699,-3.041,3.699,3,confederate
