frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-3.342,9.90125,-3.414,10.01,0,confederate
1,0,-3.2025,9.6555,-3.317,9.7945,3,confederate
2,0,-3.236,9.6555,-3.293,9.724,3,confederate
3,0,-3.295,9.83175,-3.392,10.085,3,confederate
4,0,-3.248,9.724,-3.248,9.724,3,confederate
5,0,-3.1905,9.62125,-3.202,9.587,3,confederate
6,0,-3.3195,9.9375,-3.343,10.01,3,confederate
7,0,-3.344,10.0475,-3.368,10.085,3,confederate
8,0,-3.237,9.7945,-3.295,9.865,3,confederate
9,0,-3.1685,9.55375,-3.18,9.5205,3,confederate
10,0,-3.2025,9.724,-3.295,9.865,3,confederate
11,0,-3.1905,9.587,-3.202,9.587,3,confederate
12,0,-3.0935,9.454,-3.18,9.5205,6,confederate
13,0,-3.248,9.7945,-3.248,9.724,6,confederate
14,0,-3.225,9.724,-3.248,9.724,6,confederate
15,0,-3.202,9.68975,-3.202,9.587,6,confederate
16,0,-3.156,9.7945,-3.295,9.865,6,confederate
17,0,-3.114,9.48725,-3.18,9.5205,6,confederate
18,0,-3.1485000000000003,9.724,-3.295,9.865,6,confederate
19,0,-3.2135,9.724,-3.368,10.085,9,confederate
20,0,-3.2835,9.865,-3.295,9.865,9,confederate
21,0,-3.0575,9.48725,-3.18,9.5205,9,confederate
22,0,-3.1705,9.6555,-3.295,9.865,9,confederate
23,0,-3.237,9.9375,-3.393,10.16,6,confederate
24,0,-2.9815,9.325,-3.011,9.0165,6,confederate
25,0,-3.2135,9.6555,-3.248,9.724,9,confederate
26,0,-3.2365000000000004,9.724,-3.248,9.724,6,confederate
27,0,-3.248,9.724,-3.248,9.724,6,confederate
28,0,-3.202,9.62125,-3.248,9.724,6,confederate
29,0,-3.1565000000000003,9.724,-3.295,9.865,6,confederate
30,0,-3.2715,9.7945,-3.295,9.865,9,confederate
31,0,-3.0905,9.5205,-3.157,9.454,9,confederate
32,0,-3.2135,9.68975,-3.202,9.587,9,confederate
33,0,-3.225,9.6555,-3.248,9.724,6,confederate
34,0,-3.271,9.7945,-3.271,9.7945,6,confederate
35,0,-3.202,9.587,-3.224,9.587,6,confederate
36,0,-3.1585,9.68975,-3.27,9.724,9,confederate
37,0,-3.191,9.587,-3.224,9.587,9,confederate
38,0,-3.1795,9.55375,-3.224,9.587,9,confederate
39,0,-3.236,9.724,-3.27,9.724,9,confederate
40,0,-3.2135,9.587,-3.293,9.724,9,confederate
41,0,-3.18,9.6555,-3.293,9.724,9,confederate
42,0,-3.2365000000000004,9.68975,-3.293,9.724,9,confederate
43,0,-3.225,9.724,-3.341,9.865,9,confederate
44,0,-3.1795,9.5205,-3.247,9.5205,9,confederate
45,0,-3.2140000000000004,9.6555,-3.316,9.724,9,confederate
46,0,-3.104,9.42175,-3.095,9.076,9,confederate
47,0,-3.1245000000000003,9.42175,-3.202,9.3895,9,confederate
48,0,-3.1790000000000003,9.3895,-3.224,9.454,9,confederate
49,0,-3.2465,9.587,-3.269,9.587,9,confederate
50,0,-3.3645,9.865,-3.387,9.865,9,confederate
51,0,-3.269,9.68975,-3.339,9.724,9,confederate
52,0,-3.258,9.724,-3.339,9.724,9,confederate
53,0,-3.147,9.48825,-3.224,9.3895,6,confederate
54,0,-3.3025,9.724,-3.314,9.587,6,confederate
55,0,-3.3275,9.68975,-3.362,9.724,3,confederate
56,0,-3.2235,9.5205,-3.314,9.587,3,confederate
57,0,-3.3375,9.587,-3.359,9.587,3,confederate
58,0,-3.3245,9.724,-3.48,9.865,3,confederate
59,0,-3.371,9.724,-3.585,10.162,3,confederate
60,0,-3.3805,9.587,-3.506,9.9375,6,confederate
61,0,-3.505,9.9375,-3.555,10.01,6,confederate
62,0,-3.479,9.865,-3.503,9.865,6,confederate
63,0,-3.346,9.5205,-3.404,9.587,6,confederate
64,0,-3.5175,9.97375,-3.555,10.01,9,confederate
65,0,-3.454,9.75925,-3.529,9.9375,9,confederate
66,0,-3.417,9.724,-3.453,9.724,9,confederate
