frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-2.692,3.2110000000000003,-2.707,3.166,9,confederate
1,0,-2.7205000000000004,3.22975,-2.732,3.196,6,confederate
2,0,-2.7185,3.2765,-2.725,3.196,6,confederate
3,0,-2.762,3.273,-2.763,3.241,6,confederate
4,0,-2.7975000000000003,3.3205,-2.803,3.288,6,confederate
5,0,-2.85,3.38275,-2.859,3.353,9,confederate
6,0,-2.8605,3.37425,-2.873,3.37,9,confederate
7,0,-2.8885,3.41675,-2.909,3.421,9,confederate
8,0,-2.922,3.4465000000000003,-2.923,3.438,6,confederate
9,0,-2.9215,3.4685,-2.937,3.455,6,confederate
10,0,-2.9290000000000003,3.464,-2.93,3.4465,6,confederate
11,0,-2.9435,3.4775,-2.969,3.482,9,confederate
12,0,-2.9365,3.4865,-3.007,3.527,9,confederate
13,0,-2.9565,3.5275,-3.039,3.564,9,confederate
14,0,-2.944,3.4955,-3.015,3.536,9,confederate
15,0,-2.972,3.55525,-3.079,3.602,12,confederate
16,0,-2.967,3.54075,-3.096,3.6115,12,confederate
17,0,-3.007,3.5555,-3.105,3.602,12,confederate
18,0,-3.0145,3.5735,-3.113,3.602,9,confederate
19,0,-3.039,3.59725,-3.172,3.64,9,confederate
20,0,-3.079,3.636,-3.214,3.689,9,confederate
21,0,-3.0665,3.626,-3.189,3.65,9,confederate
22,0,-3.067,3.6020000000000003,-3.172,3.6305,9,confederate
23,0,-3.092,3.6305,-3.189,3.64,9,confederate
24,0,-3.126,3.6455,-3.357,3.761,9,confederate
25,0,-3.1745,3.70575,-3.433,3.836,9,confederate
26,0,-3.1905,3.70025,-3.384,3.782,9,confederate
27,0,-3.237,3.7425,-3.541,3.947,9,confederate
28,0,-3.204,3.69525,-3.431,3.8245,9,confederate
29,0,-3.2350000000000003,3.731,-3.402,3.7925,9,confederate
30,0,-3.221,3.7205,-3.441,3.835,9,confederate
31,0,-3.214,3.741,-3.47,3.868,6,confederate
32,0,-3.1740000000000004,3.7005,-3.422,3.824,6,confederate
33,0,-3.151,3.695,-3.422,3.8245,6,confederate
34,0,-3.122,3.6705,-3.471,3.879,6,confederate
35,0,-3.1425,3.70025,-3.432,3.846,6,confederate
36,0,-3.1585,3.71975,-3.424,3.857,6,confederate
37,0,-3.15,3.7195,-3.34,3.7925,6,confederate
38,0,-3.1125,3.675,-3.304,3.7715,6,confederate
39,0,-3.117,3.70525,-3.323,3.803,9,confederate
40,0,-3.111,3.72,-3.277,3.761,9,confederate
41,0,-3.066,3.6695,-3.223,3.699,9,confederate
42,0,-3.0455,3.679,-3.188,3.679,9,confederate
43,0,-3.0425,3.69,-3.206,3.72,12,confederate
44,0,-3.0250000000000004,3.6695,-3.189,3.72,9,confederate
45,0,-3.0255,3.6645,-3.137,3.679,9,confederate
46,0,-3.0005,3.65475,-3.145,3.699,9,confederate
47,0,-2.988,3.645,-3.111,3.6695,12,confederate
48,0,-2.9695,3.6115,-3.086,3.64,6,confederate
49,0,-2.974,3.61625,-3.086,3.64,12,confederate
50,0,-2.984,3.63525,-3.086,3.64,12,confederate
51,0,-2.932,3.5925,-3.054,3.6115,12,confederate
52,0,-2.9355,3.602,-3.046,3.602,12,confederate
53,0,-2.907,3.58775,-3.054,3.6115,12,confederate
54,0,-2.9155,3.58775,-3.029,3.5925,12,confederate
55,0,-2.9235,3.59725,-3.029,3.602,12,confederate
56,0,-2.9195,3.583,-2.996,3.583,12,confederate
57,0,-2.9075,3.57825,-2.979,3.583,9,confederate
58,0,-2.923,3.59725,-2.978,3.602,9,confederate
59,0,-2.9155,3.5925,-2.969,3.602,9,confederate
60,0,-2.8915,3.5735,-2.954,3.583,9,confederate
