frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-3.0805,3.7145,-3.145,3.73,3,confederate
1,0,-3.0885,3.71475,-3.137,3.72,6,confederate
2,0,-3.1065,3.73525,-3.137,3.72,6,confederate
3,0,-2.97,3.71475,-3.085,3.679,6,confederate
4,0,-2.982,3.74575,-3.102,3.72,6,confederate
5,0,-3.05,3.751,-3.076,3.72,6,confederate
6,0,-3.029,3.7405,-3.017,3.66,3,confederate
7,0,-3.019,3.72475,-3.041,3.699,3,confederate
8,0,-2.9925,3.72,-3.006,3.699,3,confederate
9,0,-2.991,3.7505,-2.996,3.73,3,confederate
10,0,-2.9315,3.72,-2.962,3.72,3,confederate
11,0,-2.8285,3.74525,-2.928,3.699,3,confederate
12,0,-2.875,3.72,-2.892,3.72,3,confederate
13,0,-2.8375,3.7145,-2.867,3.699,3,confederate
14,0,-2.8385,3.7405,-2.841,3.699,3,confederate
15,0,-2.856,3.78725,-2.861,3.782,3,confederate
16,0,-2.78,3.73,-2.788,3.7095,3,confederate
17,0,-2.78,3.7505,-2.801,3.7505,3,confederate
18,0,-2.7385,3.74,-2.777,3.73,3,confederate
19,0,-2.7515,3.76625,-2.773,3.7715,3,confederate
20,0,-2.7255000000000003,3.80325,-2.715,3.74,3,confederate
21,0,-2.7035,3.76625,-2.685,3.699,3,confederate
22,0,-2.648,3.699,-2.662,3.679,3,confederate
23,0,-2.6115000000000004,3.71975,-2.676,3.699,6,confederate
24,0,-2.5715,3.7095,-2.668,3.699,6,confederate
25,0,-2.657,3.75575,-2.687,3.7505,6,confederate
26,0,-2.606,3.7305,-2.63,3.72,3,confederate
27,0,-2.5755,3.725,-2.629,3.73,3,confederate
28,0,-2.563,3.699,-2.584,3.679,6,confederate
29,0,-2.543,3.699,-2.548,3.64,6,confederate
30,0,-2.56,3.71475,-2.548,3.64,3,confederate
31,0,-2.5445,3.7405,-2.54,3.64,3,confederate
32,0,-2.5395,3.73025,-2.553,3.66,6,confederate
33,0,-2.557,3.73,-2.567,3.679,6,confederate
34,0,-2.5185,3.71475,-2.533,3.6305,9,confederate
35,0,-2.5385,3.751,-2.54,3.64,9,confederate
36,0,-2.56,3.78725,-2.56,3.6695,9,confederate
37,0,-2.5385,3.74525,-2.54,3.64,6,confederate
38,0,-2.524,3.761,-2.524,3.6305,9,confederate
39,0,-2.524,3.7405,-2.524,3.6305,9,confederate
40,0,-2.529,3.782,-2.551,3.6695,9,confederate
41,0,-2.52,3.761,-2.558,3.679,6,confederate
42,0,-2.534,3.73,-2.558,3.679,6,confederate
43,0,-2.572,3.7925,-2.606,3.761,6,confederate
44,0,-2.53,3.74,-2.601,3.74,6,confederate
45,0,-2.515,3.7095,-2.572,3.699,6,confederate
46,0,-2.513,3.73,-2.587,3.72,6,confederate
47,0,-2.515,3.782,-2.572,3.699,6,confederate
48,0,-2.511,3.74,-2.567,3.679,6,confederate
49,0,-2.484,3.7095,-2.526,3.621,6,confederate
50,0,-2.548,3.699,-2.562,3.66,6,confederate
51,0,-2.559,3.694,-2.569,3.6695,3,confederate
52,0,-2.574,3.71475,-2.577,3.6695,3,confederate
53,0,-2.5745,3.70425,-2.613,3.72,3,confederate
54,0,-2.5825,3.70425,-2.622,3.72,6,confederate
55,0,-2.5675,3.7095,-2.601,3.679,6,confederate
56,0,-2.6065,3.679,-2.643,3.689,6,confederate
57,0,-2.6065,3.66,-2.648,3.66,6,confederate
58,0,-2.6435,3.7045,-2.699,3.73,6,confederate
59,0,-2.657,3.689,-2.678,3.689,6,confederate
60,0,-2.688,3.71525,-2.778,3.803,6,confederate
61,0,-2.726,3.7305,-2.796,3.803,6,confederate
62,0,-2.7195,3.69925,-2.747,3.689,6,confederate
63,0,-2.6975,3.64,-2.719,3.64,6,confederate
64,0,-2.7055,3.6305,-2.715,3.6115,9,confederate
65,0,-2.752,3.655,-2.778,3.65,9,confederate
66,0,-2.7935,3.6845,-2.867,3.7095,9,confederate
67,0,-2.8280000000000003,3.67425,-2.852,3.679,9,confederate
68,0,-2.8120000000000003,3.64,-2.886,3.679,9,confederate
69,0,-2.821,3.65475,-2.929,3.689,9,confederate
70,0,-2.87,3.6695,-2.971,3.7095,9,confederate
71,0,-2.8795,3.6645,-2.916,3.6405,9,confederate
72,0,-2.8595,3.645,-2.957,3.66,9,confederate
73,0,-2.838,3.6115,-2.999,3.6695,9,confederate
74,0,-2.861,3.59725,-2.913,3.564,9,confederate
75,0,-2.846,3.61625,-2.977,3.621,9,confederate
76,0,-2.8695000000000004,3.602,-2.945,3.583,9,confederate
77,0,-2.8735,3.61625,-2.945,3.583,9,confederate
78,0,-2.851,3.583,-2.93,3.564,9,confederate
