frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-2.651,9.454,-2.581,9.454,6,confederate
0,1,-1.465,9.3895,-1.538,9.454,3,confederate
1,0,-2.705,9.3895,-2.585,9.3895,6,confederate
1,1,-1.46,9.325,-1.517,9.325,3,confederate
2,0,-2.724,9.454,-2.621,9.5205,6,confederate
2,1,-1.512,9.29425,-1.517,9.3265,9,confederate
3,0,-2.78,9.454,-2.723,9.724,6,confederate
3,1,-1.5485,9.588,-1.56,9.589,9,confederate
4,0,-2.845,9.587,-2.845,10.16,6,confederate
4,1,-1.517,9.32575,-1.517,9.3265,9,confederate
5,0,-2.746,9.262,-2.688,9.5205,6,confederate
5,1,-1.527,9.455,-1.517,9.325,9,confederate
6,0,-2.928,9.724,-2.746,9.724,6,confederate
6,1,-1.48,9.2305,-1.475,9.199,9,confederate
7,0,-2.806,9.589,-2.766,9.7945,6,confederate
7,1,-1.386,9.078,-1.436,8.957,9,confederate
8,0,-2.891,9.6555,-2.766,9.7945,6,confederate
8,1,-1.516,9.5205,-1.537,9.587,6,confederate
9,0,-2.806,9.3265,-2.806,9.9375,6,confederate
9,1,-1.5645,9.68975,-1.57,9.7945,6,confederate
10,0,-2.872,9.587,-2.707,9.587,6,confederate
10,1,-1.463,9.5205,-1.537,9.587,6,confederate
11,0,-2.773,9.393,-2.746,9.724,6,confederate
11,1,-1.489,9.4245,-1.537,9.587,0,confederate
12,0,-2.718,9.3895,-2.633,9.325,9,confederate
12,1,-1.504,9.5205,-1.559,9.724,3,confederate
13,0,-2.792,9.199,-2.529,8.957,9,confederate
13,1,-1.3755,9.35725,-1.516,9.454,3,confederate
14,0,-2.815,9.724,-2.746,9.724,9,confederate
14,1,-1.4955,9.55375,-1.548,9.6555,3,confederate
15,0,-2.852,9.726,-2.826,10.01,9,confederate
15,1,-1.5015,9.62125,-1.559,9.724,3,confederate
16,0,-2.891,9.867,-2.869,10.16,9,confederate
16,1,-1.5265,9.587,-1.537,9.587,3,confederate
17,0,-2.776,9.2005,-2.598,9.2005,6,confederate
17,1,-1.521,9.48725,-1.516,9.454,3,confederate
18,0,-2.872,9.587,-2.707,9.587,9,confederate
18,1,-1.475,9.325,-1.495,9.325,3,confederate
19,0,-2.872,9.9375,-2.848,10.085,9,confederate
19,1,-1.548,9.62125,-1.559,9.724,3,confederate
20,0,-2.932,9.7945,-2.809,9.865,9,confederate
20,1,-1.5265,9.587,-1.537,9.587,3,confederate
21,0,-2.757,9.199,-2.619,9.199,6,confederate
21,1,-1.48,9.2305,-1.537,9.587,3,confederate
22,0,-2.876,9.865,-2.809,9.865,6,confederate
22,1,-1.495,9.325,-1.526,9.5205,3,confederate
23,0,-2.872,9.3895,-2.619,9.199,6,confederate
23,1,-1.475,9.199,-1.475,9.199,3,confederate
24,0,-2.892,9.456,-2.673,9.3895,6,confederate
24,1,-1.538,9.5215,-1.56,9.589,3,confederate
25,0,-2.959,9.9375,-2.959,10.393,6,confederate
25,1,-1.48,9.35725,-1.559,9.587,3,confederate
26,0,-2.891,9.724,-2.729,9.587,6,confederate
26,1,-1.48,9.35725,-1.549,9.5205,3,confederate
27,0,-2.896,10.01,-2.85,10.01,6,confederate
27,1,-1.5539999999999998,9.587,-1.571,9.6555,3,confederate
28,0,-2.981,10.472,-2.981,10.472,6,confederate
28,1,-1.4955,9.454,-1.571,9.6555,3,confederate
29,0,-2.891,9.7945,-2.789,9.7945,6,confederate
29,1,-1.4225,9.199,-1.496,9.199,3,confederate
30,0,-2.896,10.16,-2.893,10.16,6,confederate
30,1,-1.48,9.199,-1.496,9.199,3,confederate
31,0,-2.891,9.587,-2.71,9.5205,6,confederate
31,1,-1.475,9.2005,-1.527,9.3895,3,confederate
32,0,-2.936,10.0125,-2.936,10.314,6,confederate
32,1,-1.5485,9.588,-1.56,9.589,3,confederate
33,0,-2.936,10.085,-2.936,10.314,6,confederate
33,1,-1.4995,9.55775,-1.582,9.726,3,confederate
34,0,-3.076,10.237,-3.076,10.805,6,confederate
34,1,-1.527,9.587,-1.605,9.865,3,confederate
35,0,-2.74,9.199,-2.619,9.199,6,confederate
35,1,-1.5539999999999998,9.62125,-1.571,9.6555,3,confederate
36,0,-2.981,10.085,-2.981,10.472,6,confederate
36,1,-1.5435,9.589,-1.582,9.724,3,confederate
37,0,-2.809,9.865,-2.809,9.865,6,confederate
37,1,-1.5015,9.42175,-1.538,9.454,3,confederate
38,0,-2.704,8.842,-2.379,8.355,6,confederate
38,1,-1.4755,9.199,-1.517,9.325,3,confederate
39,0,-2.768,9.724,-2.768,9.724,6,confederate
39,1,-1.496,9.325,-1.527,9.3895,3,confederate
40,0,-2.833,9.9375,-2.829,9.9375,6,confederate
40,1,-1.5075,9.4255,-1.56,9.589,3,confederate
41,0,-2.776,9.587,-2.707,9.587,6,confederate
41,1,-1.527,9.587,-1.571,9.6555,3,confederate
42,0,-2.814,9.724,-2.746,9.724,6,confederate
42,1,-1.5485,9.5225,-1.538,9.456,3,confederate
43,0,-2.669,9.1375,-2.669,9.454,6,confederate
43,1,-1.495,9.325,-1.495,9.325,3,confederate
44,0,-2.833,9.3895,-2.651,9.3895,6,confederate
44,1,-1.537,9.587,-1.571,9.6555,3,confederate
45,0,-2.891,9.7945,-2.766,9.7945,6,confederate
45,1,-1.475,9.2935,-1.475,9.199,3,confederate
46,0,-2.74,9.5205,-2.688,9.5205,6,confederate
46,1,-1.516,9.5205,-1.537,9.587,3,confederate
46,2,0.786,2.5835,1.645,7.735,12,participant
47,0,-2.958,9.7945,-2.958,10.475,6,confederate
47,1,-1.549,9.59,-1.582,9.726,3,confederate
47,2,0.5840000000000001,2.85425,0.917,7.282,15,participant
48,0,-2.68,9.2005,-2.496,8.84,6,confederate
48,1,-1.491,9.199,-1.496,9.199,3,confederate
48,2,0.298,2.784,0.298,2.784,24,participant
49,0,-2.892,9.587,-2.669,9.454,6,confederate
49,1,-1.5485,9.55475,-1.549,9.5205,3,confederate
49,2,0.033,3.0455,-0.127,3.144,21,participant
50,0,-2.792,9.587,-2.707,9.587,6,confederate
50,1,-1.543,9.62425,-1.593,9.7945,3,confederate
50,2,-0.265,3.211,-0.408,3.602,12,participant
51,0,-2.794,9.262,-2.58,9.1375,6,confederate
51,1,-0.516,3.3535,-1.267,6.81,15,participant
52,0,-2.789,9.456,-2.669,9.454,6,confederate
52,1,-0.785,3.473,-0.918,3.9025,21,participant
53,0,-0.94,3.6305,-0.906,3.564,9,participant
53,1,-1.543,9.55475,-1.582,9.726,3,confederate
54,0,-1.156,3.6695,-1.095,3.583,12,participant
54,1,-1.521,9.48725,-1.559,9.587,3,confederate
55,0,-1.591,3.935,-1.619,4.004,9,participant
55,1,-1.538,9.5225,-1.571,9.6555,3,confederate
55,2,-2.55,8.958,-2.492,8.8985,30,confederate
56,0,-1.76,3.89,-1.986,4.3775,6,participant
56,1,-1.5539999999999998,9.62125,-1.571,9.6555,3,confederate
56,2,-2.951,9.867,-2.888,10.314,6,confederate
57,0,-1.878,4.04,-1.837,4.028,9,participant
57,1,-1.527,9.456,-1.571,9.6555,3,confederate
57,2,-2.769,9.3895,-2.593,9.262,6,confederate
58,0,-2.13,4.215,-2.302,4.3355,6,participant
58,1,-1.532,9.48825,-1.616,9.9375,3,confederate
58,2,-2.912,9.9375,-2.845,10.16,6,confederate
59,0,-2.454,4.363,-2.657,4.615,9,participant
59,1,-1.543,9.48825,-1.559,9.587,3,confederate
59,2,-2.666,9.325,-2.611,9.325,6,confederate
60,0,-2.7,4.4785,-4.547,7.4435,6,participant
60,1,-1.4755,9.199,-1.496,9.199,3,confederate
60,2,-2.655,9.199,-2.576,9.199,6,confederate
61,0,-2.745,4.406,-1.466,2.269,6,participant
61,1,-1.4855,9.199,-1.496,9.199,3,confederate
61,2,-2.768,9.454,-2.611,9.325,6,confederate
62,0,-3.176,4.662,-3.302,4.897,6,participant
62,1,-1.511,9.35725,-1.527,9.3895,3,confederate
62,2,-2.723,9.3265,-2.723,9.724,6,confederate
63,0,-3.451,4.897,-3.451,4.897,6,participant
63,1,-1.5265,9.5205,-1.516,9.454,3,confederate
63,2,-2.669,9.262,-2.603,9.454,6,confederate
64,0,-3.835,5.216,-3.835,5.216,3,participant
64,1,-1.5005000000000002,9.35975,-1.559,9.724,3,confederate
64,2,-2.669,9.456,-2.621,9.5205,6,confederate
65,0,-4.24,5.5375,-4.24,5.5375,3,participant
