frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-1.265,8.92975,-1.427,9.456,3,confederate
0,1,-2.84,9.199,-2.699,9.325,6,confederate
1,0,-1.3275,9.078,-1.367,9.199,3,confederate
1,1,-2.878,9.199,-2.666,9.1375,6,confederate
2,0,-1.294,8.99125,-1.367,9.199,3,confederate
2,1,-2.837,9.1375,-2.666,9.1375,6,confederate
3,0,-1.2685,8.69925,-1.348,9.076,3,confederate
3,1,-2.885,9.325,-2.814,9.724,6,confederate
4,0,-1.2955,9.00375,-1.415,9.5205,3,confederate
4,1,-2.905,9.3895,-2.814,9.724,6,confederate
5,0,-1.2405,8.5625,-1.272,8.5625,3,confederate
5,1,-2.898,9.262,-2.51,8.6745,6,confederate
6,0,-1.263,8.873750000000001,-1.348,9.076,3,confederate
6,1,-2.936,9.454,-2.855,9.867,6,confederate
7,0,-1.2695,8.92975,-1.348,9.076,3,confederate
7,1,-2.967,9.587,-2.964,10.241,6,confederate
8,0,-1.233,8.5625,-1.28,8.616,3,confederate
8,1,-2.856,9.199,-2.699,9.325,6,confederate
9,0,-1.2585,8.8985,-1.331,8.957,3,confederate
9,1,-2.926,9.5205,-2.794,9.6555,6,confederate
10,0,-1.285,8.81175,-1.313,8.84,3,confederate
10,1,-2.898,9.3895,-2.736,9.454,6,confederate
11,0,-1.2985,8.99125,-1.415,9.5205,3,confederate
11,1,-2.898,9.454,-2.755,9.5205,6,confederate
12,0,-1.2545,8.92975,-1.358,9.1375,3,confederate
12,1,-2.84,9.1375,-2.542,8.7835,6,confederate
13,0,-1.2715,9.02275,-1.386,9.3265,3,confederate
13,1,-2.936,9.454,-2.987,10.323,6,confederate
14,0,-1.2675,9.02275,-1.376,9.262,3,confederate
14,1,-2.878,9.454,-2.774,9.587,6,confederate
15,0,-1.2425000000000002,8.7895,-1.395,9.3895,3,confederate
15,1,-2.8,9.076,-2.699,9.325,6,confederate
16,0,-1.2534999999999998,8.783999999999999,-1.395,9.3895,3,confederate
16,1,-2.876,9.325,-2.699,9.325,6,confederate
17,0,-1.2614999999999998,8.841000000000001,-1.348,9.076,3,confederate
17,1,-2.856,9.199,-2.814,9.724,6,confederate
18,0,-1.2745,8.957,-1.331,8.957,3,confederate
18,1,-2.897,9.3895,-2.897,10.01,6,confederate
19,0,-1.2825,8.98725,-1.385,9.325,3,confederate
19,1,-2.745,8.957,-2.699,9.325,6,confederate
20,0,-1.291,9.04625,-1.358,9.1375,3,confederate
20,1,-2.856,9.199,-2.662,9.199,6,confederate
21,0,-1.291,9.04625,-1.348,9.076,3,confederate
21,1,-2.856,9.199,-2.94,10.16,6,confederate
22,0,-1.198,8.537749999999999,-1.376,9.262,3,confederate
22,1,-2.763,8.957,-2.627,9.078,6,confederate
23,0,-1.1885,8.301,-1.233,8.301,3,confederate
23,1,-2.745,8.8985,-2.644,9.1375,6,confederate
24,0,-1.197,8.404,-1.249,8.404,3,confederate
24,1,-2.763,9.076,-2.662,9.199,6,confederate
25,0,-1.2425000000000002,8.727,-1.297,8.727,3,confederate
25,1,-2.727,8.842,-2.494,8.618,6,confederate
26,0,-1.265,8.9015,-1.367,9.199,3,confederate
26,1,-2.71,8.84,-2.558,8.84,6,confederate
27,0,-1.25,8.76175,-1.367,9.2005,3,confederate
27,1,-2.856,9.325,-2.692,9.454,6,confederate
28,0,-1.2665,8.93225,-1.395,9.3895,3,confederate
28,1,-2.729,8.84,-2.729,9.587,6,confederate
29,0,-1.237,8.5625,-1.28,8.616,3,confederate
29,1,-2.727,8.8985,-2.692,9.454,6,confederate
