frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-1.2155,8.7305,-1.212,8.5625,0,confederate
0,1,-2.978,9.55375,-2.662,9.199,3,confederate
1,0,-1.318,9.39125,-1.338,9.456,0,confederate
1,1,-2.997,9.76025,-2.736,9.454,3,confederate
2,0,-1.259,9.16825,-1.281,9.2005,0,confederate
2,1,-2.964,9.7945,-2.855,9.865,3,confederate
3,0,-1.202,8.727,-1.199,8.616,0,confederate
3,1,-2.997,9.725,-2.699,9.325,3,confederate
4,0,-1.276,9.325,-1.298,9.325,0,confederate
4,1,-2.966,9.5205,-2.403,8.3025,3,confederate
5,0,-1.2475,9.1375,-1.28,9.199,0,confederate
5,1,-2.988,9.69075,-2.736,9.454,3,confederate
6,0,-1.205,8.957,-1.263,9.076,0,confederate
6,1,-3.0395,10.04975,-3.031,10.475,3,confederate
7,0,-1.254,9.2935,-1.289,9.262,0,confederate
7,1,-2.998,9.68975,-2.814,9.724,3,confederate
8,0,-1.2805,9.23375,-1.298,9.3265,3,confederate
8,1,-2.988,9.587,-2.774,9.587,3,confederate
9,0,-1.234,9.0165,-1.247,8.957,3,confederate
9,1,-3.0735,9.90125,-2.855,9.865,3,confederate
10,0,-1.2605,9.35975,-1.335,9.589,3,confederate
10,1,-3.04,9.7945,-2.794,9.6555,3,confederate
11,0,-1.197,8.92775,-1.239,8.8985,3,confederate
11,1,-3.04,9.82975,-2.814,9.724,3,confederate
12,0,-1.206,8.842,-1.207,8.6715,3,confederate
12,1,-3.0095,9.83175,-2.898,10.0125,3,confederate
13,0,-1.318,9.76325,-1.373,9.867,3,confederate
13,1,-3.0635000000000003,10.04975,-2.963,10.237,3,confederate
14,0,-1.2985,9.3895,-1.307,9.3895,3,confederate
14,1,-3.0305,9.83075,-2.834,9.7945,3,confederate
15,0,-1.2155,9.2305,-1.28,9.199,3,confederate
15,1,-2.964,9.724,-2.814,9.724,3,confederate
16,0,-1.1915,9.0205,-1.231,8.842,3,confederate
16,1,-2.977,9.724,-2.814,9.724,6,confederate
17,0,-1.2695,9.325,-1.298,9.325,3,confederate
17,1,-3.017,9.724,-2.432,8.405,6,confederate
18,0,-1.201,9.10675,-1.237,9.199,3,confederate
18,1,-3.019,9.865,-2.855,9.865,6,confederate
19,0,-1.2065,9.199,-1.246,9.262,3,confederate
19,1,-2.977,9.587,-2.592,8.958,6,confederate
20,0,-1.254,9.325,-1.254,9.325,3,confederate
20,1,-3.039,9.9375,-2.774,9.587,6,confederate
21,0,-1.272,9.42175,-1.272,9.456,3,confederate
21,1,-3.061,9.865,-2.774,9.587,6,confederate
22,0,-1.187,8.8985,-1.205,8.957,3,confederate
22,1,-3.086,9.9375,-2.855,9.865,6,confederate
23,0,-1.205,8.957,-1.205,8.957,3,confederate
23,1,-2.956,9.5205,-2.575,8.8985,6,confederate
24,0,-1.281,9.454,-1.272,9.454,3,confederate
24,1,-3.019,9.9375,-2.936,10.314,6,confederate
25,0,-1.2665000000000002,9.393,-1.334,9.587,3,confederate
25,1,-2.9755000000000003,9.725,-2.809,9.865,3,confederate
26,0,-1.24,9.076,-1.325,9.5205,3,confederate
26,1,-3.0555000000000003,10.12475,-2.959,10.393,3,confederate
27,0,-1.287,9.29425,-1.307,9.3895,3,confederate
27,1,-3.039,9.7945,-2.55,8.957,3,confederate
28,0,-1.259,9.2145,-1.335,9.589,3,confederate
28,1,-2.9875,9.725,-2.692,9.454,3,confederate
29,0,-1.2015,9.076,-1.272,9.1375,3,confederate
29,1,-3.0005,9.75925,-2.637,9.262,3,confederate
30,0,-1.278,9.37425,-1.395,10.019,3,confederate
30,1,-2.9845,9.82975,-2.809,9.865,3,confederate
31,0,-1.201,8.7835,-1.23,8.84,3,confederate
31,1,-2.9585,9.6555,-2.55,8.958,3,confederate
32,0,-1.2795,9.1755,-1.307,9.393,3,confederate
32,1,-2.938,9.69075,-2.692,9.454,3,confederate
33,0,-1.205,9.0165,-1.263,9.076,3,confederate
33,1,-2.8635,9.62225,-2.768,9.724,3,confederate
34,0,-1.274,9.265,-1.316,9.454,3,confederate
34,1,-2.932,9.587,-2.651,9.3895,3,confederate
35,0,-1.3065,9.68375,-1.415,10.1685,3,confederate
35,1,-2.986,9.7945,-2.785,9.865,3,confederate
36,0,-1.1835,8.70425,-1.298,9.325,3,confederate
36,1,-2.881,9.62225,-2.746,9.724,3,confederate
37,0,-1.2345000000000002,9.05425,-1.298,9.325,3,confederate
37,1,-2.968,9.9055,-2.848,10.085,3,confederate
38,0,-1.218,8.932749999999999,-1.316,9.456,3,confederate
38,1,-2.934,9.62425,-2.707,9.589,3,confederate
39,0,-1.25,9.10675,-1.263,9.076,3,confederate
