frame,pid,centered_x,centered_z,nose_x,nose_z,count_NAs,role
0,0,-1.472,8.64375,-1.482,8.616,0,confederate
0,1,-1.915,9.1375,-1.915,9.1375,30,confederate
1,0,-1.468,8.8985,-1.343,8.8985,6,confederate
1,1,-1.872,9.1375,-1.541,8.957,27,confederate
2,0,-1.352,8.957,-1.352,8.957,15,confederate
2,1,-1.7075,8.957,-1.52,8.957,24,confederate
3,0,-1.492,8.64375,-1.472,8.6715,0,confederate
4,0,-1.481,8.616,-1.422,8.616,0,confederate
4,2,0.916,2.53,1.4,6.807,27,participant
5,0,-1.4605,8.64375,-1.422,8.616,0,confederate
5,2,0.634,2.659,0.743,6.1345,12,participant
6,0,-1.489,8.64375,-1.44,8.727,3,confederate
6,2,0.347,2.77,0.347,2.756,21,participant
7,0,-1.4605,8.727,-1.44,8.727,3,confederate
7,2,0.114,2.9275,0.114,2.9275,24,participant
8,1,-1.624,8.727,-1.478,8.957,9,confederate
8,2,-0.309,3.635,-0.452,4.782,15,participant
9,0,-1.838,8.6715,-1.838,8.6715,24,confederate
9,1,-0.469,3.2035,-1.41,8.6715,18,participant
10,0,-0.68,3.37,-0.68,3.211,15,participant
11,0,-0.713,3.404,-0.713,3.404,24,participant
12,0,-0.93,3.5925,-0.93,3.5925,21,participant
13,0,-1.328,3.689,-1.328,3.7405,6,participant
13,1,-1.547,8.75525,-1.583,8.727,15,confederate
14,0,-1.61,3.96,-2.133,5.2745,3,participant
14,1,-1.563,8.616,-1.563,8.616,6,confederate
15,0,-1.823,4.04,-1.947,4.406,9,participant
15,1,-1.542,8.84,-1.542,8.84,21,confederate
15,2,-1.793,8.509,-1.803,8.509,15,confederate
16,0,-2.028,4.189,-2.406,5.042,9,participant
16,2,-1.573,8.69925,-1.501,8.727,12,confederate
17,0,-2.253,4.281,-2.567,4.9885,3,participant
17,2,-1.5985,8.841000000000001,-1.491,8.7835,12,confederate
18,0,-2.438,4.5385,-2.522,4.6465,9,participant
18,2,-1.4895,8.727,-1.44,8.727,3,confederate
19,0,-2.743,4.615,-3.465,5.971,3,participant
19,2,-1.5245,8.841000000000001,-1.459,8.84,3,confederate
20,0,-2.578,4.4785,-2.578,4.4785,6,participant
20,2,-1.525,8.69925,-1.44,8.727,3,confederate
21,0,-2.787,4.7105,-3.097,4.794,3,participant
21,2,-1.505,8.5625,-1.422,8.616,3,confederate
22,0,-3.438,5.081,-3.984,5.971,3,participant
22,1,-1.481,8.727,-1.481,8.727,30,confederate
22,2,-1.5045000000000002,8.69925,-1.44,8.727,3,confederate
23,0,-3.736,5.446,-3.736,5.446,3,participant
23,1,-1.5,8.84,-1.5,8.84,30,confederate
23,2,-1.535,8.7835,-1.5,8.84,3,confederate
24,0,-3.648,5.1765,-3.648,5.1765,6,participant
24,1,-1.444,8.509,-1.444,8.509,30,confederate
24,2,-1.455,8.727,-1.404,8.509,6,confederate
25,0,-4.127,5.6495,-4.127,5.6495,3,participant
25,1,-1.459,8.84,-1.459,8.84,30,confederate
25,2,-1.5105,8.84,-1.5,8.84,3,confederate
26,0,-4.454,5.7455,-4.551,6.036,6,participant
26,1,-1.481,8.727,-1.481,8.727,30,confederate
26,2,-1.4865,8.727,-1.481,8.727,3,confederate
27,0,-4.549,5.747,-4.549,5.868,6,participant
27,2,-1.542,8.84,-1.5,8.84,6,confederate
28,0,-4.7,5.868,-4.7,5.868,6,participant
28,1,-1.5,8.84,-1.5,8.84,30,confederate
28,2,-1.5405,8.84,-1.5,8.84,3,confederate
29,0,-4.832,6.09975,-5.152,6.303,9,participant
29,1,-1.5,8.84,-1.5,8.84,30,confederate
29,2,-1.521,8.6715,-1.5,8.84,3,confederate
30,0,-5.625,6.90125,-6.369,7.7035,12,participant
30,2,-1.519,8.64375,-1.5,8.84,3,confederate
31,0,-5.513999999999999,6.70825,-5.661,6.676,12,participant
31,1,-1.553,8.616,-1.422,8.616,6,confederate
32,0,-6.1080000000000005,7.18825,-6.74,7.735,9,participant
32,1,-1.4705,8.69925,-1.44,8.727,3,confederate
33,0,-6.1175,7.1377500000000005,-6.517,7.399,9,participant
33,1,-1.553,8.562999999999999,-1.404,8.509,6,confederate
34,0,-6.223,7.112,-6.433,7.1325,12,participant
34,1,-1.5935,8.84,-1.459,8.84,6,confederate
35,0,-6.622,7.46025,-6.76,7.399,9,participant
35,1,-1.5835,8.84,-1.481,8.727,6,confederate
36,0,-7.4145,8.251750000000001,-7.662,8.301,9,participant
36,1,-1.5095,8.81175,-1.44,8.727,3,confederate
37,0,-7.2285,7.76425,-9.555,10.196,12,participant
37,1,-1.6185,8.84,-1.52,8.957,6,confederate
38,0,-7.946,8.6745,-10.877,11.268,21,participant
38,1,-1.489,8.869250000000001,-1.459,8.84,3,confederate
39,0,-7.143,7.739,-8.995,9.296,21,participant
39,1,-1.499,8.84,-1.459,8.84,3,confederate
40,0,-7.5775,7.916499999999999,-8.819,9.026,27,participant
40,1,-1.45,8.5625,-1.422,8.616,3,confederate
40,2,-1.462,8.616,-1.462,8.616,30,confederate
41,0,-7.247,7.3995,-7.151,7.319,30,participant
41,1,-1.545,8.957,-1.51,8.8985,3,confederate
42,1,-1.568,8.727,-1.44,8.727,6,confederate
43,1,-1.5825,8.869250000000001,-1.52,8.957,3,confederate
44,1,-1.5765,8.93225,-1.44,8.727,3,confederate
45,0,-1.562,9.04725,-1.459,8.84,12,confederate
46,0,-1.561,8.728,-1.462,8.616,12,confederate
47,0,-1.535,8.81175,-1.5,8.84,3,confederate
48,0,-1.444,8.404,-1.444,8.509,3,confederate
49,0,-1.5105,8.84,-1.5,8.84,3,confederate
50,0,-1.5315,8.84,-1.521,8.84,3,confederate
51,0,-1.541,8.75525,-1.511,8.7835,3,confederate
52,0,-1.527,8.727,-1.532,8.7835,3,confederate
53,0,-1.5315,8.84,-1.542,8.84,0,confederate
